pca1,pca2,pca3,pca4,pca5,pca6,pca7
-34760.09175,-53.9867045,-28.77405572,-36.5540705,-6.95353939,0.087330224,0.066765282
-34759.09796,-55.33532952,-28.93369807,-48.57447905,-19.17836525,0.556717268,0.077948207
-34758.0795,-51.52130807,-28.36401909,-14.41045294,5.652686996,-0.581664432,0.055283202
-34756.10589,-56.89402263,-29.22113982,-62.59140399,-25.00329004,0.938065602,0.084871301
-34755.10098,-55.89646876,-29.06182924,-53.63925755,-19.36860655,0.656939284,0.07946089
-34743.10296,-56.43717486,-29.0635273,-58.32619999,-29.74650517,0.951638662,0.09270513
-34737.10953,-56.96976295,-29.69372448,-63.77906922,11.64285744,0.234428886,0.032206651
-34735.09993,-55.24287275,-29.26768577,-48.0869031,9.094739036,-0.012023754,0.040369575
-34734.10923,-51.44177688,-29.65045217,-68.36546572,12.27200054,0.3172405,0.030054771
-34733.10833,-56.75577196,-29.64235219,-61.81953732,11.32463259,0.203734855,0.033335442
-34721.10409,-56.56834089,-29.16631917,-59.5094735,-24.49149128,0.870314558,0.084901877
-34719.10721,-57.26257041,-29.23939307,-65.67873974,-31.5907119,1.127865354,0.093195041
-34718.10354,-55.89930902,-29.43636329,-53.98087757,10.05163584,0.08092164,0.037443774
-34716.10474,-56.11629245,-29.49074833,-55.94359133,10.37031702,0.11179329,0.036373367
-34714.11134,-57.30521267,-29.78534489,-66.73374507,12.12240301,0.281328603,0.030748525
-34712.10226,-56.21053374,-29.10611362,-56.25574768,-22.99468502,0.779244234,0.083718404
-34711.11554,-58.06265971,-29.97368247,-73.60112257,13.23750203,0.38926701,0.027234382
-34710.10712,-57.15210862,-29.28994874,-64.73545774,-25.66825127,0.992787651,0.085071094
-34709.10045,-55.86889262,-29.0352221,-53.15684952,-22.48529377,0.710555084,0.083923579
-34708.04956,-46.18492833,-27.03926768,34.28821918,-4.281627335,-1.305411733,0.083367992
-34703.09635,-54.61087427,-29.12361359,-42.21891157,8.141568578,-0.10352011,0.043589624
-34695.10115,-55.47880795,-29.34115265,-50.06976689,9.416307587,0.019970917,0.03949882
-34694.1041,-56.58180663,-29.179878,-59.5237904,-24.4894484,0.871109775,0.084923949
-34693.10347,-56.4359956,-29.1690354,-58.22747589,-22.6747139,0.810617743,0.082714167
-34691.11555,-58.07263433,-29.98372623,-73.6117276,13.23901312,0.389855374,0.027219342
-34678.10595,-56.35123023,-29.56321259,-57.92539408,10.69171119,0.143721891,0.035189354
-34676.10535,-56.86424501,-29.21928047,-61.96901542,-27.13045634,0.970121147,0.087819257
-34669.07057,-49.98413314,-27.99301086,-0.061393556,1.295644217,-0.7650251,0.065283226
-34951.07766,-51.13940668,-28.17167306,-11.68178355,3.185580577,-0.588424747,0.05992724
-34950.08761,-53.30842039,-28.42275289,-31.00961848,-16.96541486,0.176911937,0.082960816
-34949.08558,-52.6975642,-28.45827494,-25.69753266,-2.638691859,-0.207637057,0.06412114
-34948.09565,-54.38069219,-28.9738858,-41.10817388,7.963809674,-0.12612855,0.044555533
-34946.09565,-54.38168966,-28.97489026,-41.10923438,7.96395939,-0.126070127,0.044537679
-34944.10701,-57.01624717,-29.18010797,-64.45337041,-24.69894998,0.963352336,0.084150182
-34943.10465,-56.00308053,-29.37674995,-55.82322497,10.35318624,0.105121821,0.036842105
-34941.07235,-50.90741783,-27.57220118,-8.831087688,-41.8319007,0.250295649,0.1247045
-34940.07646,-50.9289068,-28.12381662,-9.725963196,2.867878079,-0.618914919,0.060957682
-34939.07346,-50.38944064,-27.9908684,-4.822359925,2.071612377,-0.695922551,0.06340978
-34938.10645,-56.32955318,-29.45933084,-58.7683567,10.83137008,0.151491767,0.035411466
-34937.09925,-55.03413618,-29.13955107,-46.99896688,8.920238711,-0.033363909,0.041469635
-34936.09782,-55.15128322,-28.883517,-47.69109503,-14.25682137,0.439241879,0.074246715
-34931.07066,-39.15930478,-18.02024478,-19.23237902,4.243249296,-0.465654439,0.049899859
-34930.06269,-49.02124188,-22.62491332,8.793806743,-0.098362816,-0.919590012,0.066065174
-34911.08637,-47.24976827,-28.54733649,-31.00019834,6.20650097,-0.273426971,0.049769989
-34910.09477,-48.76216874,-28.92150134,-44.73230199,8.436311875,-0.057700081,0.042628634
-34909.09297,-48.43868852,-28.84193302,-41.79035218,7.95858653,-0.103891722,0.044148247
-34908.0583,-42.94887194,-26.91477647,8.809604191,-46.83757595,0.024737107,0.136669881
-34907.10197,-50.05958069,-29.24329038,-56.50381269,10.3477384,0.127271096,0.036475039
-34906.08877,-47.6842339,-28.65660815,-34.92615649,6.843944735,-0.211652267,0.047728369
-34905.08277,-46.60480284,-28.39020837,-25.11842012,5.251352216,-0.365692399,0.05283639
-34904.11255,-58.16140045,-29.37902607,-74.56609301,-31.1582382,1.283647193,0.090314522
-34903.11546,-57.96690345,-29.87726128,-73.49931507,13.22300547,0.383622194,0.027562217
-34902.10047,-55.26755674,-29.21016433,-48.97866393,9.241324127,-0.002034806,0.037630571
-34887.09388,-54.08713585,-28.92444886,-38.19803918,7.49061568,-0.17055566,0.046008711
-34885.04349,-45.0167232,-26.68347671,44.19033949,-5.887648827,-1.464681899,0.088910313
-34883.06645,-48.69299593,-27.94024026,10.36142318,27.95969311,-1.495370357,0.031008739
-34880.05129,-46.42312549,-27.03296079,31.4369422,-3.816806471,-1.264245919,0.08217337
-34877.06714,-48.91893164,-27.92390753,8.429360791,22.19763406,-1.344444027,0.038623547
-34876.06869,-49.55691678,-27.80898522,2.990848074,0.802234322,-0.817326257,0.067362242
-34874.06629,-49.12594234,-27.70322879,6.913094138,0.165317638,-0.878895356,0.069404173
-34873.09568,-54.41809706,-29.0115501,-41.14794282,7.969472392,-0.123923292,0.0444591
-34872.08376,-52.35449137,-28.43954712,-22.32133975,-0.14987641,-0.319778319,0.058744543
-34871.09028,-53.44715766,-28.77234286,-32.32156312,6.536222224,-0.262527219,0.049034592
-34870.07949,-51.50378287,-28.29242168,-14.66721377,3.669489487,-0.539824492,0.058188073
-34869.07829,-51.28829562,-28.23954353,-12.7060906,3.351031393,-0.570609057,0.059200755
-34868.06096,-47.61358972,-27.75359789,20.12896387,32.44919848,-1.768936471,0.027372897
-34867.05656,-46.60907845,-27.66701364,29.04833799,44.16492785,-2.16999882,0.01330924
-34866.07936,-51.3524948,-28.35581821,-13.4051319,11.56631292,-0.720182266,0.047340535
-34864.07469,-50.64281032,-28.08156894,-6.823266658,2.395727335,-0.663414792,0.059594974
-34859.07319,-50.37532162,-28.01735445,-4.373851565,1.997934123,-0.701786065,0.06084705
-34856.04314,-45.67544598,-17.11777867,40.21493085,21.16876852,-1.943038418,0.043132073
-34841.0828,-46.63672161,-28.42234901,-25.1523559,5.256180998,-0.363811834,0.052683238
-34840.0708,-44.47736078,-27.88904735,-5.536352969,2.070918587,-0.671922022,0.062882825
-34839.0648,-43.39792973,-27.62264748,4.271383354,0.478327065,-0.825961831,0.068005914
-34838.0648,-43.39842847,-27.62314989,4.270853147,0.478399491,-0.825933368,0.067965127
-34837.0648,-43.39892719,-27.62365193,4.270322899,0.478477467,-0.825903236,0.067992232
-34836.02815,-47.7588704,62.42498697,-13.82662198,-42.42264212,0.211368419,0.092651279
-34835.0768,-45.55978416,-28.15846029,-15.34727057,3.663966428,-0.517704971,0.057770962
-34834.081,-46.3162338,-28.34579394,-22.21358765,4.778906419,-0.40982769,0.054172802
-34833.0738,-45.0208168,-28.02601387,-10.44419797,2.867778488,-0.594682257,0.060282475
-34832.11249,-57.46234837,-29.77946635,-68.63282901,12.43203034,0.308674086,0.029948446
-34819.06451,-48.82937269,-27.65043483,9.826925177,-0.308421805,-0.924013108,0.068097612
-27031.01193,-30.77956876,-27.2031257,86.35284417,4.163804659,-2.283958549,0.071952401
-26853.06477,-52.20426731,-31.43202187,12.14801953,0.025051502,33.88175971,0.057318165
-26852.02896,-40.36173854,-29.89845398,63.79049368,-9.271431062,-1.593184039,0.08478436
-26738.03981,-42.36246761,-30.43612732,46.07516479,-6.396023911,-1.312507538,0.075425724
-26737.06945,-42.5892767,-26.92374472,-18.13056272,-43.66046584,0.643543842,0.108135876
-26736.0707,-53.40058919,-31.84310984,0.636750239,1.097829508,-0.609413904,0.051657467
-24923.78877,-49.82432883,478.9624545,39.68528938,-27.64641759,-1.605436875,-0.074933259
-26710.06486,-40.4970562,-31.52783854,-0.810152998,1.082935294,-0.56296503,0.051175383
-26708.99437,-34.62802975,30.30525582,66.35538158,-10.34270445,-1.711554504,0.066129512
-25476.91351,-59.56782663,267.9338943,18.76905012,6.683409834,-1.556382412,-0.05631749
-25046.04113,-49.60649129,-19.8935623,44.0793661,28.55423081,-1.96151964,0.018788968
-28904.57844,905.4037841,2.111339819,-13.91956548,-50.64782763,-58.12371151,0.113382963
-28903.62224,898.2630195,-4.686710954,-78.88406076,-33.25354039,-21.86174621,0.072310671
-29374.06614,-56.38378911,11.68213485,-27.78196466,5.592472396,-22.18955352,0.025544888
-29369.10185,-58.85947549,-27.7727941,-58.0384631,-21.71658994,0.891620096,0.06944094
-29366.60714,901.0553989,-3.633978952,-54.40458192,-47.79558035,2.682460109,0.101176511
-29365.61468,899.4031084,-2.173342491,-70.65086259,-43.28620941,-48.71185581,0.088387794
-29284.9509,-24.15895027,21.65819872,148.1923061,-12.56381547,-3.249411825,0.10096209
-27327.97357,-58.12591406,207.9196744,-43.38472911,-34.444309,0.509048191,0.007373927
-27327.10046,-58.50548761,-32.88082337,-48.09120356,9.016574236,0.143564254,0.027179802
-27870.10453,-59.72560846,-32.43102596,-60.64101863,-33.49427268,1.213057242,0.087498136
-27869.07325,-53.37551177,-31.4079198,-3.667121398,1.808761467,-0.565164362,0.053882702
-28425.09299,-58.54280196,-20.02764804,-49.57340541,-21.01016814,0.723233166,0.066998225
-28412.07364,-53.2126722,-31.16157499,-4.359505279,1.926971374,-0.566228288,0.05162614
-28408.63365,894.8867934,3.184993884,-107.4933604,-26.8958246,-82.285412,0.049909072
-21188.04879,-52.21347913,-25.9996819,34.94076135,27.93895446,-1.688988633,0.012779033
-20611.08196,-47.57960421,-25.32909969,-38.18106977,-9.033412415,0.454776704,0.042447588
-21142.08365,-59.78184513,-25.0811754,-32.12861627,-25.96208492,0.646533893,0.06912084
-21070.05856,-54.20576572,-29.15826769,17.13784434,-1.599993497,-0.75876699,0.050458263
-22095.00055,-42.75604765,-30.97096282,115.8750408,-17.6640004,-2.321848435,0.104964944
-20940.97084,-38.34120369,-29.9821367,161.0191725,-52.34672709,-2.464662339,0.165698156
-20939.96441,-36.74451175,-29.92289312,175.0930231,-27.2921269,-3.227727028,0.134178336
-20938.90872,-31.76358609,14.73960439,230.4244879,-46.04833337,-3.977646384,0.162024843
-20937.96081,-24.68942324,-29.46080485,166.2921124,-54.46600603,-2.504163681,0.170137365
-22378.07181,-54.7274756,0.655049673,-39.96473568,-39.7758205,1.008070572,0.079443705
-22805.97617,-26.55865165,-29.28938026,141.7483612,-44.38497445,-2.27842015,0.151412051
-23939.02097,-33.77958558,-30.91764348,71.28238173,-10.65380885,-1.637028883,0.084713552
-23374.04797,-50.06093224,-32.81282267,43.74278599,36.59337603,-2.058892763,0.008914789
-22741.03768,-38.43529178,-22.46049145,36.09590523,-4.870744397,-1.078020913,0.061219742
-23865.91191,-48.74194232,267.6189796,5.415077357,-30.90794406,-0.50657078,-0.009295988
-24302.00908,-37.70452391,24.4964465,46.97352698,1.859595365,-1.529506768,0.041145369
-15812.03653,-52.46140691,-35.34100762,53.38381952,-40.99920566,-0.545436906,0.110938523
-20064.07038,-57.93489412,-23.132513,-10.72524691,-20.31901207,0.148566146,0.064945038
-19457.08493,-59.6644205,-35.70278378,-26.56604405,-31.01598513,0.693883637,0.078816634
-18805.04906,-57.6645517,7.318695592,3.44645001,8.000333534,-0.70857553,0.078261918
-19803.0017,-35.50204888,-6.390226118,78.64154169,-41.04420069,-1.132597495,0.115169806
-18628.06219,-44.67039037,-23.67176455,-3.782333541,11.70439278,-0.569538946,0.019379733
-13357.08856,-52.01779049,-29.06309239,-49.33457323,-16.4131155,0.963433322,0.039208399
-13331.07989,-57.05409718,-29.54596454,-30.9591926,-38.51038348,1.046169408,0.076076527
-13160.0154,-51.45694058,81.71743624,-18.02941317,-23.63194031,0.327723936,0.020287357
-12049.08922,-64.83584182,-27.8131689,-41.26677174,-20.5081125,0.897497652,0.044749126
-11940.05134,-56.24412493,-38.15256437,33.9858317,-4.474925286,-0.821642737,0.047837804
-11939.07307,-61.97489193,-27.14777446,-14.84277995,-24.80001224,0.48474407,0.058411606
-12441.07686,-59.27068039,-9.30134419,-42.68703986,-36.44281678,1.209363332,0.061250175
-11487.00827,-42.03362397,12.28529498,57.20345681,20.26510953,-1.810437035,0.001445161
-11832.06945,-48.70778167,-30.13927055,-13.80347413,3.108399329,-0.062559638,0.019895154
-15512.93867,-39.6629094,115.4238288,86.22990603,-16.9995906,-1.878101635,0.034100074
-8465.075041,-63.19545421,-29.23733457,-12.64219094,13.28525952,-0.239511021,-0.00013271
-7822.057187,-106.3205201,1960.610204,57.46173707,-20.23835852,-4.329573526,-0.619340561
-9842.014451,-46.78830568,31.11907312,25.86838051,-16.01721482,-0.498376767,0.034549287
-9193.060891,-59.42727029,-34.24093614,17.06207291,22.59698557,-0.99112881,-0.001556726
-10289.10337,-67.84567256,-33.12458902,-62.32689616,-27.26619987,1.473708071,0.04706357
-10059.06408,-60.97907211,-24.99256971,1.900689828,4.889698929,-0.386754885,0.0173137
-10026.07415,-57.58064819,-29.89748021,-22.26083742,-41.97503425,1.017397364,0.078390626
-9451.066205,-48.05610391,-39.9856616,-0.50233035,4.899678846,-0.284606558,0.020734975
-10565.07258,-50.04159602,-29.85599741,-20.50773242,-2.896573946,0.208068198,0.024293121
-3570.97883,-63.45594158,107.571982,36.23975454,16.55661061,-1.366401158,-0.045319883
-2974.050624,-63.1571336,-13.22223108,13.78686513,11.10849356,-0.613256154,-0.00355091
-2848.001449,-52.7017339,77.00593275,11.26694471,12.00595818,-0.718288541,-0.036895142
-2719.037014,-51.05716268,6.807116735,10.41141672,21.69413642,-0.770306157,-0.026954569
-3610.976544,-36.38575191,-19.41414807,133.173805,1.522777754,-2.660641612,0.048982244
-4394.045507,-60.16740062,-22.25515304,32.6347052,28.23328668,-1.321789821,-0.016868473
-5600.087452,-69.36683879,-13.22833996,-52.42633066,-21.65453613,1.234751556,0.027557936
-5594.056773,-47.84425595,-41.51892199,16.68745141,12.19355397,-0.67414124,0.009818603
468.0754538,-31.93762279,3.745660055,195.7458911,-42.92076821,-2.918713006,0.11628619
727.9335817,-69.77565232,-0.795922419,-27.57878788,-12.46924566,0.688332948,0.007358129
1324.061279,-69.76883062,204.8489236,21.64568026,13.62080923,-1.103007996,-0.087018837
2003.916798,-67.7252736,-6.802794867,-59.39629632,-33.80112761,1.757124344,0.028180299
-2052.089941,-71.21821756,-15.1172088,-55.16326151,-14.15953896,1.21194368,0.01097958
-1486.053837,-61.8095315,-33.79988,27.07570096,26.99753413,-1.114131777,-0.017503362
-1391.071358,-61.67800475,-26.13280548,-23.09411199,-41.86587423,1.197199721,0.0626992
5542.938114,-55.82977466,-27.56436032,-6.652654975,14.00416498,-0.070681833,-0.022636568
5707.938048,-55.91208645,-27.64756636,-6.740661828,14.01670073,-0.065320148,-0.020222451
5257.996903,-54.83530706,-30.58140076,117.2793321,92.31659442,-3.983929293,-0.093083853
5981.33429,-73.35516119,752.9043709,16.05510106,4.573457455,-1.65454313,-0.272565951
6035.010401,-40.953088,-44.04867378,126.00807,-19.85929034,-1.865376794,0.070122545
3938.940208,-64.9664155,-46.01512136,18.6733355,-27.47213494,0.25517855,0.114798918
3939.956467,-66.92145808,-3.190918671,10.85021967,-25.84799748,0.296567779,0.033514733
3966.002598,-51.85021641,-44.2230237,136.0515805,70.93159865,-3.916758997,-0.052890889
3206.946744,-70.36370052,13.36089908,-19.35292433,-25.85946741,0.823822634,0.01999906
11326.86631,-81.02328965,-53.09363045,-98.01295354,16.71136104,1.742350094,-0.051640035
9139.90016,-73.99292745,-50.52703141,-42.9073055,7.786567128,0.830174026,-0.022728418
14575.95117,-66.12080994,-51.41061592,49.33884478,55.53307483,-1.749023748,-0.071573734
14364.51646,904.5236746,19.39238862,157.1007528,208.3624195,-5.559546185,-0.276765532
11481.32944,872.8564052,-27.62555268,-148.8435732,5.988440586,-21.88654452,-0.062150493
11481.89786,-75.45543992,-51.81792301,-47.48145256,8.034829184,-19.52401362,-0.028176949
11482.87464,-79.5891689,-52.79796676,-84.36358345,14.49330573,1.530722749,-0.047640093
20456.94462,-69.84812108,-54.53549775,39.03861747,55.1177751,-1.423215283,-0.082579416
20457.93103,-61.93449767,-54.30248345,-6.356794263,-30.92243413,1.15998414,0.026539195
20518.94682,-65.41768012,4.799454664,-24.40283617,3.891829564,0.708769942,-0.049087136
20519.91052,-65.1321201,-55.51329696,-35.66244188,6.238591129,0.979238286,-0.035004148
20554.90103,-78.75231899,-56.00400936,-40.44860273,5.241397765,1.072103941,-0.03480317
20369.86274,-85.53330315,-57.63461593,-102.8075239,17.39362118,2.007614256,-0.069991651
20383.88072,-82.93966481,-56.51502188,-78.57154437,-26.03334647,2.410120353,-0.001247492
22442.915,-65.93083941,-55.84382921,-34.45815798,-42.58239794,1.964410558,0.03188349
30703.96146,-72.03262415,39.82310874,-34.16710194,-16.58799422,1.442711879,-5.989297394
47656.92779,-88.63477658,-38.75394526,-15.18096048,19.32658073,0.828276203,1.967274557
46905.07306,-69.31642962,134.2929214,77.48276533,21.63718065,-1.263127588,1.933123609
53867.05874,-87.29202588,228.6482842,-33.80847444,-26.37900868,1.766788885,-0.140107502
53869.98785,-82.61834168,78.55326195,-26.36734928,-2.492565493,1.412109864,-0.120103728
54985.96465,-77.78943019,-1.48074899,3.098605644,17.36867942,0.622903462,-0.04918986
57952.94468,-90.46723403,-38.15223992,10.41215453,21.1752324,0.512730243,-0.047325501
57960.95901,-78.81450723,-22.22152644,2.056922284,-44.93447788,1.973917729,0.03885072
55982.93619,-80.56147564,-29.45691271,-24.03720218,4.327244304,1.462003833,-0.095191985
57776.4974,872.6962901,54.9429433,58.08968979,15.84896868,0.937083723,1.944425027
64116.01383,-105.694031,172.5739395,-52.99751275,-7.328152867,2.034324438,1.891597768
64148.92834,-104.4770633,22.23291912,-76.03116613,-29.12732001,3.162787275,-0.032421936
61621.09388,-95.75342725,226.1857023,38.71410217,-13.68165129,0.28585768,1.913599479
69697.88144,-102.6720742,-38.57639958,-106.0615486,17.63520248,3.026829984,-0.157350721
71221.93213,-99.6742299,-37.09116846,-17.93376547,3.424420662,1.663892979,-0.052374077
-44488.0697,-45.62702629,-23.19508393,0.241549903,1.351027101,-0.97707564,0.077455531
-44239.06979,-45.75121059,-23.32013034,0.109516843,1.369810378,-0.969759083,0.076952619
-42240.04984,-42.65493538,-23.58569672,35.87346023,17.81966248,-1.930608596,0.063712928
-35076.10267,-56.07951312,-28.9730213,-56.56953601,-19.9019677,0.716290382,0.080180579
-35070.08242,-51.96314364,-28.31776628,-19.62317454,3.464611509,-0.446121173,0.057623282
-35069.1094,-56.80418379,-29.52699374,-63.60302564,11.61784333,0.224682759,0.033270599
-35068.07928,-51.25175066,-28.25437402,-13.29802019,11.55109512,-0.726112216,0.047936672
-35067.09021,-53.34940597,-28.67391205,-32.21763304,6.521452299,-0.268282192,0.049572876
-35065.09772,-55.02947129,-28.84175142,-47.14866429,-11.30564532,0.367784506,0.070567458
-35064.0965,-54.79482567,-28.79654599,-45.02953214,-10.63714137,0.314442496,0.070216773
-35063.0996,-55.45023967,-28.8844631,-50.88225002,-15.76251177,0.52684938,0.07579057
-35062.09469,-54.4526858,-28.72515255,-41.93010356,-10.12782852,0.245722978,0.07037575
-35060.08841,-53.02891812,-28.59735695,-29.27886466,6.044179571,-0.314297584,0.051073392
-35058.09169,-53.91471581,-28.5937103,-37.02809121,-10.9238596,0.168806062,0.072931663
-35053.10145,-55.83668116,-28.94653702,-54.30406011,-18.24484157,0.641037305,0.07839949
-35052.0972,-55.02375385,-28.78322561,-46.96477668,-16.3987406,0.465547672,0.077955018
-35046.09793,-55.28800646,-28.7515474,-49.21285763,-24.13472855,0.661587863,0.088290431
-35044.11541,-57.89658193,-29.80645012,-73.42454898,13.21240079,0.379488198,0.028184358
-35042.08091,-53.04806038,-16.53445938,-26.61217292,5.709638477,-0.379038907,0.04547713
-35040.0837,-52.27072522,-28.3555219,-22.23277192,-0.162448931,-0.324198246,0.061936417
-35037.09899,-55.3360553,-28.87850263,-49.75720077,-14.93285264,0.489649594,0.074899496
-35036.09922,-54.98476132,-29.08983311,-46.94647068,8.912792998,-0.036267029,0.041836981
-35095.09777,-55.09114296,-28.79599428,-47.76479335,-15.25575616,0.457133382,0.076148451
-35092.10088,-55.76671288,-28.87724279,-53.77658116,-21.36793758,0.692156821,0.083120453
-35089.10266,-56.07302952,-28.96649357,-56.56264209,-19.90295519,0.715905959,0.080075781
-35130.09438,-54.07393683,-28.82910484,-39.05001436,7.631566817,-0.162284484,0.046167951
-38876.07791,-49.50586179,-26.28063632,-12.54301642,3.367233779,-0.657556526,0.06530762
-38834.05173,-34.08095661,-15.28616931,11.28117565,-0.669964743,-1.027159032,0.071717192
-38833.08752,-51.25517382,-26.72892901,-28.25852875,5.918672227,-0.410290776,0.05446485
-38812.06833,-47.80987188,-25.88538892,3.116789102,0.823716486,-0.902696872,0.070747646
-38760.66512,-136.0040029,2971.235675,-105.1040916,9.647920899,-4.22117644,-1.008758073
-38752.06787,-52.81290491,16.29930932,-31.97760799,-4.262374324,-0.210374306,0.055495309
-38745.03561,-32.35194797,-4.830815846,29.64739102,-3.570998546,-1.332723951,0.077556208
-38682.03568,-47.22691665,17.79017047,19.21232925,-23.71417737,-0.792675054,0.095231336
-38676.05919,-47.12853945,-17.71912756,11.69427507,-0.504773862,-1.049722901,0.072104751
-38618.102,-53.95425378,-27.47780989,-51.91288822,9.757375946,-0.033695051,0.044439833
-38596.05897,-34.35317705,-25.50573156,7.453452107,-0.133182026,-0.942577979,0.075585068
-31351.03409,-44.83536873,-27.97780094,59.97130225,-8.487765446,-1.638134126,0.092298991
-31188.06158,-38.284606,-29.06083888,1.66264001,-17.4980786,-0.33476211,0.085096261
-31110.0916,-55.75129429,-30.41922525,-37.75862945,-20.97347347,0.463679228,0.078601863
-31104.06602,-50.73962188,-29.49306716,7.383134432,-2.988152032,-0.747166527,0.066134565
-30942.04741,-35.3487037,-28.80068443,28.83148258,8.466243166,-1.358606756,0.055715172
-31541.05093,-47.91764326,-28.56799109,31.34547756,-11.93761197,-1.032398682,0.086373059
-31528.11679,-59.6501241,-31.57215994,-75.2889217,13.47770266,0.482824574,0.022118193
-30888.0635,-38.7582046,-29.2915673,-1.438916226,-16.99764219,-0.279724301,0.083044489
-30887.08106,-53.49021165,-30.29230999,-16.77869952,3.96997006,-0.423267639,0.048879645
-30886.0598,-37.9962938,-29.17846661,5.39303763,-12.03131222,-0.507450017,0.077970094
-30274.0655,-51.85885156,-22.07200209,2.334948903,0.925545144,-0.72574881,0.055102991
-34814.85061,-67.40726142,471.1298594,-43.17644941,-10.87993315,-0.576614194,-0.104444848
-34748.08553,-52.64455776,-28.62058989,-24.54017105,5.271386599,-0.382162582,0.053116717
-34731.09674,-55.09501229,-28.91006656,-46.31217063,-17.52074899,0.482132308,0.079277084
-34724.09736,-55.2256548,-28.93260015,-47.45471786,-18.34792652,0.520299225,0.079981031
-34723.10278,-56.21724872,-29.16564137,-56.44069707,-17.9014116,0.681548743,0.07674965
-34700.10649,-57.01078621,-29.28362418,-63.44391632,-23.85281804,0.932566465,0.083140302
-34682.08568,-52.83072545,-28.59235942,-25.83910997,-2.618524715,-0.199784088,0.063859726
-34665.10108,-56.01798825,-29.07633388,-54.31901747,-23.30964471,0.74982058,0.08507617
-34661.07943,-51.43557632,-28.46643923,-13.35582472,12.5687652,-0.736708393,0.045857501
-34655.09157,-53.7708697,-28.93419557,-34.39775163,6.871072192,-0.225359465,0.047877288
-34651.0961,-54.93112592,-28.96191514,-44.58371906,-12.73916285,0.356290988,0.072877842
-34626.07764,-56.69606709,14.04908892,-50.39238155,-23.59376002,0.607440008,0.071666822
-34602.1011,-56.04940837,-29.10797204,-54.35242344,-23.30489096,0.751672167,0.084965804
-34586.09797,-55.34497665,-29.05126585,-48.0341779,-15.21743236,0.47158169,0.072623022
-34548.09761,-54.90416374,-29.25483197,-44.26275514,8.471819814,-0.068143611,0.042629183
-34543.09186,-54.13324615,-28.86768418,-36.98515449,-8.911067162,0.13883007,0.069455906
-34536.09431,-54.62618445,-28.95494239,-41.38620028,-11.23436541,0.268334018,0.071439319
-34526.08821,-53.41713323,-28.74677142,-30.47717276,-5.917540217,-0.043342849,0.06698717
-34519.07991,-52.02367299,-28.33058722,-17.69736577,-14.06851719,-0.123488677,0.082389399
-34506.09696,-55.36049419,-28.961679,-47.69555001,-25.39948426,0.669200135,0.089642837
-34497.09794,-55.31275121,-29.12699684,-47.4498488,-11.26278811,0.384477942,0.069593923
-34465.09164,-53.8656076,-29.02926772,-34.49798423,6.885333787,-0.220284888,0.044918484
-35035.10946,-57.49862621,-29.2028046,-69.11846885,-29.00354238,1.135097922,0.089280888
-35031.10264,-56.04448083,-29.01863866,-56.11936984,-16.9376886,0.649939419,0.075927793
-34992.09203,-54.33080021,-28.47340069,-40.22326998,-30.65814218,0.621889926,0.100038796
-34973.09744,-54.69220265,-29.04139996,-44.03739753,8.439749601,-0.080634772,0.043368466
-34961.10399,-56.4486452,-29.04579052,-59.38221362,-24.5095723,0.86326995,0.085732387
-34952.09469,-54.45007121,-28.8034116,-41.51440467,-7.158638724,0.18128469,0.066144992
-34898.10347,-55.80951624,-29.34562274,-53.88491757,10.03798805,0.075125391,0.035340182
-34892.09539,-54.68378017,-28.82186942,-43.31709231,-11.92965683,0.311242261,0.072395774
-34846.09667,-54.99934131,-28.86765981,-45.9351733,-15.55550064,0.433637901,0.07675294
-25259.04682,-40.02365475,-11.92400417,13.79431353,5.948825307,-0.94021334,0.039782921
-25139.08833,-57.46991106,-33.29269607,-29.72719988,-7.151870319,0.1621523,0.052692336
-25062.97832,-42.3664108,13.55779515,117.472843,-17.53791223,-2.490968287,0.095108947
-25559.09029,-59.62373728,-18.36228962,-47.23649561,-21.39545262,0.741212367,0.063309906
-25533.03406,-41.43651882,18.33851129,7.202818186,-19.05939371,-0.377310025,0.063454814
-25532.04993,-40.69568326,-11.81293922,6.822813065,-7.092926614,-0.555402664,0.056646113
-26060.0049,-41.22313736,68.58954661,18.16760797,4.892394025,-1.157223193,0.016109401
-26053.07097,-53.74122331,-32.18610547,0.274585716,1.149388003,-0.589332985,0.050829749
-25029.05093,-57.67149377,27.04838945,-17.19696551,-13.757459,-0.045621115,0.044835604
-26620.08968,-58.00263559,-22.96268935,-38.38971208,7.515974497,-0.01286784,0.028043094
-29520.00377,-28.29633686,-27.44764912,98.76239556,-15.05656938,-2.186222232,0.107411197
-29515.03736,-34.34643728,-28.94481102,43.83345138,-6.137248299,-1.323285136,0.078811006
-29513.94499,-17.71601741,-24.83502299,194.8802265,-30.66426676,-3.695928145,0.157459652
-29387.08827,-56.08455967,-31.00559987,-33.70257902,-33.80189127,0.677155475,0.095469935
-28495.05612,-39.58564596,-18.50244888,3.160861511,-3.494662121,-0.605355691,0.057646985
-28422.00841,-40.5555682,64.82962324,13.90258367,-11.64556583,-0.789226696,0.043523251
-28408.06564,-52.68149283,-22.98240284,2.32632112,0.907084697,-0.686311147,0.052521461
-27781.97251,-35.27605993,-26.96731223,161.0661405,-24.94156684,-3.151483234,0.137059927
-27781.03789,-58.53635638,68.01282705,-26.97473979,-2.697963049,-0.206428373,0.016393418
