latitude,longitude,bedrock_depth,land_district_code,utm_zone_code,coordinate_acquisition_code,aquifer_lithology_code
49.17288164654014,-122.73761048035766,298.54295700480935,1332.0,110.0,12,0
49.15592570127015,-122.7911035323973,359.9296856738734,1332.0,110.0,12,0
55.76772416299507,-121.01365153762659,131.6089731258736,1980.0,110.0,30,0
48.85089588804323,-123.29763130243633,13.529237572349198,272.0,110.0,42,6
49.0414347194928,-119.23738628131217,116.19467137299195,2970.0,132.0,2,0
50.14167620364897,-120.28347947346856,69.56657966095818,650.0,110.0,6,0
52.96581060366799,-122.4564070077703,229.9367833752619,30.0,110.0,56,6
48.509917693445544,-123.51822770478282,6.0,600.0,110.0,2,2
50.705178846800834,-120.33905521728097,89.46705084417957,650.0,110.0,6,0
49.773936990693215,-124.42908311211856,103.66778144590437,1332.0,110.0,42,6
49.28878262140027,-124.41687026631055,25.003143021466,1122.0,110.0,20,0
48.741109708622915,-123.76961414279583,46.0,2070.0,110.0,2,0
49.02275150078155,-116.50016235411982,7.0,702.0,132.0,6,2
49.629703611833904,-124.08040548501658,10.0,1332.0,110.0,6,2
49.11737384941117,-123.85524221981409,8.537016582199655,342.0,110.0,2,2
49.24108025330492,-122.3795374325487,130.90482813430972,1332.0,110.0,12,2
49.38187524789703,-121.41737816100307,13.587405010530631,3540.0,110.0,20,0
49.54654753656386,-120.75999939330688,20.132135510497864,3540.0,110.0,56,6
49.039806391920344,-122.5328919896633,210.6454120171416,1332.0,110.0,12,0
50.26070768335778,-117.81584199751326,8.952910515183401,702.0,132.0,0,6
54.66037583225635,-128.38322969192657,143.85704845232274,210.0,90.0,20,0
53.837276453661346,-122.63259158036021,473.24952470388797,30.0,110.0,0,6
49.30284988822692,-121.7893888530707,113.0,1332.0,110.0,20,0
48.82549999425602,-123.46544212160853,3.9065434065688716,272.0,110.0,12,2
50.460530728338014,-119.77369498822084,126.65228380920034,650.0,132.0,6,0
49.774295662821004,-124.98178278473293,110.6720794325748,240.0,110.0,0,6
50.4616612815695,-119.19797182706307,32.63014297100274,650.0,132.0,12,0
56.504841962809365,-120.89235808803754,110.55169773630733,1980.0,110.0,42,6
49.208826747486036,-121.8210248877661,47.4033123103881,1332.0,110.0,20,0
49.20791902860917,-123.04500849220663,57.80104366067132,1406.0,110.0,12,6
49.917815705401864,-119.3943198039603,172.68097748434454,1722.0,132.0,6,0
49.174236631778335,-123.79187052753154,15.0,1056.0,110.0,12,2
49.11737384941117,-123.85524221981409,27.688078266094433,56.0,110.0,2,0
54.063724996798214,-122.38312993188585,190.35277414696012,30.0,110.0,20,0
49.09953495532989,-123.84680989051856,11.0,56.0,110.0,42,6
48.68549330757791,-123.57273822058262,202.4537099653644,2862.0,110.0,2,0
49.072806704386366,-122.65478480593981,201.82047516480026,1332.0,110.0,12,0
52.91599854009382,-122.45729764819615,188.03163674156062,30.0,110.0,12,0
48.67316071033189,-123.61104863293666,13.0,2862.0,110.0,2,2
49.48694560599751,-124.8003173448896,29.020168060502375,1260.0,110.0,6,0
49.10059468569528,-122.7987283778721,417.52182735519216,1332.0,110.0,12,0
48.97801423097677,-123.67328594817103,4.0,272.0,110.0,12,2
49.48473898400707,-124.69385819834665,7.5405751061066395,1056.0,110.0,56,6
49.2906665234997,-117.66793372185053,18.0,702.0,132.0,56,2
49.83373530792071,-119.43922434132918,153.52866131203044,1722.0,132.0,6,0
49.26410360792645,-124.2440717174525,34.95806227156115,1122.0,110.0,0,0
49.28146872964177,-124.16079321431708,10.450829687542159,1122.0,110.0,12,2
49.18029387080555,-124.05031970180704,52.0,992.0,110.0,0,2
48.55086271351011,-123.43804253134076,66.0,3906.0,110.0,0,2
52.96581060366799,-122.4564070077703,189.31079985441647,30.0,110.0,2,6
49.021460428158434,-122.27593682108954,52.934052276496104,1332.0,110.0,2,0
49.11687407971453,-122.60381216732411,249.9332655428296,1332.0,110.0,12,0
48.64314836184351,-123.62414466835646,62.0,2652.0,110.0,56,6
49.03137076517198,-122.33693697158523,280.2854986177067,1332.0,110.0,12,0
52.109761831828436,-121.98953188210437,199.48078817550942,30.0,110.0,56,6
49.15689855616021,-116.5317907413366,61.0,702.0,132.0,0,6
48.509917693445544,-123.51822770478282,18.0,600.0,110.0,2,2
50.49783350596335,-119.18869048943745,15.505060838206322,650.0,132.0,2,2
49.01735913704113,-118.41520053319485,159.23869710883952,2970.0,132.0,2,0
53.999083058940876,-123.99127660675884,80.0,30.0,110.0,20,2
54.745649296897476,-127.11546743869533,262.2531888752396,210.0,90.0,20,0
49.54784009680787,-119.56306442502385,87.0,2970.0,132.0,0,0
49.07117158814728,-119.52504572770395,210.96919984300135,2970.0,132.0,2,6
53.94765090591218,-122.76023464709895,212.97297883347554,30.0,110.0,12,0
48.63040060913144,-123.43498646882657,6.0,1640.0,110.0,2,2
49.174236631778335,-123.79187052753154,2.0,1056.0,110.0,12,2
49.78585631847424,-115.72993367489924,73.06113275487624,702.0,132.0,72,0
49.20035120737268,-122.42465151838017,89.05878670762293,1332.0,110.0,2,6
50.04739530542577,-119.40268368239987,54.795581494556934,1722.0,132.0,0,0
51.20051272542358,-120.13627235251037,215.8013317206472,650.0,110.0,2,0
54.2483153707704,-125.75741714791485,48.26544935102595,210.0,110.0,20,2
54.83346819146952,-127.21402066665186,185.33719181694747,210.0,90.0,20,0
51.44782250367103,-121.11994246918393,62.60182575260317,756.0,110.0,6,0
48.98515629737229,-123.68384504796514,7.0,272.0,110.0,12,2
49.07061007901527,-122.71455255227123,290.92125768265714,1332.0,110.0,2,6
49.141240486567995,-122.55525471732116,268.64370289179834,1332.0,110.0,12,0
48.87006359543554,-123.28911753497533,33.52331612531163,272.0,110.0,42,6
49.19212923601193,-123.86011382640345,6.0,1056.0,110.0,12,2
56.88834924534669,-121.14109167938607,262.0,1980.0,110.0,2,6
55.74243821346584,-121.30740901212683,157.96473087056037,1980.0,110.0,56,6
48.7783373679548,-123.80145378967914,41.0,2550.0,110.0,2,0
49.69790959084778,-124.97512143442074,111.55958596962581,240.0,110.0,6,0
48.630677163353795,-123.4175778543132,57.0,1640.0,110.0,2,2
48.86831635454385,-123.3489686517221,3.0,272.0,110.0,12,2
49.1134670325228,-122.40261604604544,101.91050952260197,1332.0,110.0,2,0
54.025442238979046,-122.85593598728818,286.4163651736619,30.0,110.0,20,0
49.075298140394516,-116.60464869402144,21.0,702.0,132.0,6,2
49.22134768842767,-122.38567115924431,142.76294410278962,1332.0,110.0,20,0
49.18324019460274,-122.77873974965544,329.2526359239615,1332.0,110.0,12,0
49.54784009680787,-119.56306442502385,9.0,2970.0,132.0,12,2
49.08623761376068,-122.6021725123305,194.59439393859205,1332.0,110.0,12,0
49.321841327291416,-122.90359083615533,16.0,1332.0,110.0,20,2
49.40211602124885,-123.51212114053146,54.30247899379609,1332.0,110.0,2,6
49.8393067167135,-119.68458374081987,6.5,1722.0,132.0,0,2
50.41250457153257,-119.1958188042674,110.0,1722.0,132.0,12,2
49.02300892682009,-119.4717418236996,230.85984266420817,2970.0,132.0,12,0
48.796040290239944,-123.75180751256111,64.32202060785262,3782.0,110.0,42,6
50.43823469599206,-119.50132664138127,178.16830314587705,1722.0,132.0,2,6
50.956569144835875,-120.12464614020692,24.0,650.0,110.0,2,2
50.8806300849515,-119.42557010772364,16.0,650.0,132.0,30,2
49.09384337817911,-116.53379326411368,28.90290655719903,702.0,132.0,42,0
49.1632409358971,-122.40185728571218,15.880147667630155,1332.0,110.0,2,0
48.85714663284818,-123.47710786156522,11.0,272.0,110.0,12,2
48.796795791271656,-123.65086543663061,100.0,4032.0,110.0,6,0
52.0862703186293,-122.179966438859,36.679755575682506,30.0,110.0,42,6
48.944849624354234,-123.76576793398003,73.18783319499902,1892.0,110.0,12,0
49.04598453515903,-122.66942703142166,200.24995480196264,1332.0,110.0,12,0
50.679752239257795,-119.31764914994761,61.335051474474156,650.0,132.0,2,0
49.6698979529799,-125.14218157058927,3.0,240.0,110.0,0,6
48.65254837622876,-123.56468341020343,60.0,2862.0,110.0,2,0
49.04969201659346,-118.50540844392755,120.0,2970.0,132.0,2,2
49.88784944840805,-125.13312734682987,41.93206896488291,240.0,110.0,6,0
48.99793420908218,-123.58398018349422,3.0,272.0,110.0,12,2
49.37642478342149,-119.62587537183836,55.0,2970.0,132.0,0,6
50.46192630585902,-119.72556662313492,40.505969006731355,650.0,132.0,6,0
49.17623047993172,-123.81581738004557,3.0,1056.0,110.0,42,6
50.65315597702236,-119.19386860731791,66.85907652723809,650.0,132.0,6,0
48.97388646613053,-123.56185930060428,4.0,272.0,110.0,12,2
52.15589456762383,-121.94243309270294,196.35170725273753,30.0,110.0,6,0
49.53214680742761,-115.8104179016498,168.0,702.0,132.0,42,2
49.3024627440572,-117.6411049517923,92.62812315901708,702.0,132.0,6,0
49.17908760360394,-122.47460110158734,49.227965703331066,1332.0,110.0,12,0
53.95447772759493,-122.92849469113573,64.40167768930452,30.0,110.0,20,0
49.26410360792645,-124.2440717174525,18.0,1122.0,110.0,12,2
48.830929850783555,-123.24933379032869,3.0,272.0,110.0,12,2
48.78449350231064,-123.84972617014571,10.0,2550.0,110.0,0,2
50.428898033976175,-120.30809437321604,15.249326893027153,650.0,110.0,42,0
49.52252108110955,-124.75343288522902,8.823009343234618,1056.0,110.0,0,2
49.02894808486162,-122.35579047154765,268.3789124921635,1332.0,110.0,12,0
49.0574400886631,-122.38135204178903,364.83076212397714,1332.0,110.0,12,0
52.44468549999307,-121.91125278115115,118.0,30.0,110.0,6,2
49.90561520734288,-120.90778893362935,26.0,3540.0,110.0,2,2
48.37382736745778,-123.56199371676783,32.339470593944434,930.0,110.0,42,6
53.84630965201239,-123.01861619591195,308.7909521835197,30.0,110.0,0,0
49.09711835983676,-117.55882520491751,7.0,702.0,132.0,6,2
48.810544865771234,-124.10157102270384,31.856127754438425,306.0,110.0,0,0
49.017754616411644,-122.76738576160376,326.3326628881659,1332.0,110.0,12,0
49.533112202687605,-124.62469372112423,35.0,1056.0,110.0,12,2
49.22134768842767,-122.38567115924431,190.4519420045005,1332.0,110.0,20,0
49.166427535777906,-122.70396472205658,251.48511563592402,1332.0,110.0,12,0
49.25574104405839,-124.18878597467638,8.0,1122.0,110.0,2,2
49.517607201246115,-117.62708579144189,150.6827159485756,702.0,132.0,0,6
49.40742760306126,-120.25746506003442,102.8384045675923,2970.0,110.0,0,0
49.050327356019935,-122.47538174663171,525.0020755688419,1332.0,110.0,0,0
48.93004892423162,-123.76152292519221,30.0,72.0,110.0,2,2
52.331481637787405,-122.2724433370747,96.22661956619255,30.0,110.0,56,6
50.82903781640219,-119.32057627505253,198.57777860628573,650.0,132.0,6,0
49.072052387735376,-122.54753127374002,124.1986208545267,1332.0,110.0,12,0
49.08228060033511,-116.61108215679852,7.0,702.0,132.0,42,6
50.561674346012786,-127.01053186933763,286.4043895504708,2450.0,90.0,0,0
50.358890429802244,-125.91725609388551,76.5291044164077,2652.0,110.0,0,0
50.027716440634975,-119.39932289342516,125.12635998472653,1722.0,132.0,12,0
50.656818835065906,-120.08163874551765,177.9863706739954,650.0,110.0,6,0
50.88039835374367,-119.31372653474523,18.0,650.0,132.0,6,2
56.485960363473126,-120.91141421861191,101.25217072566927,1980.0,110.0,30,0
52.972211384259566,-122.41267211073404,228.7114583093244,30.0,110.0,42,6
49.05908075308108,-119.00140967390715,48.47685306146061,2970.0,132.0,6,0
48.54565417619885,-123.56528839409894,35.0,870.0,110.0,2,2
49.472506349429025,-115.82348251777077,45.427301925101695,702.0,132.0,6,0
51.52574582148919,-120.85058798913526,49.6941981896742,756.0,110.0,2,0
49.50456431416706,-115.78699293853535,80.58411034531201,702.0,132.0,6,0
48.73408034803694,-123.68738226848139,19.0,2070.0,110.0,12,2
48.66592271956096,-123.55949283140151,69.43849687357881,2862.0,110.0,2,0
49.04188207932864,-122.5800663521939,172.16437758331458,1332.0,110.0,12,0
48.60597465615657,-123.4382751127797,0.0,4160.0,110.0,2,2
53.81814231890021,-122.65584859650855,263.9496808479855,30.0,110.0,20,0
52.96581060366799,-122.4564070077703,220.47380294832072,30.0,110.0,2,6
50.08628825614392,-120.76812130529429,196.78330895737415,650.0,110.0,6,0
49.29109544524026,-124.19680203652726,42.0,1122.0,110.0,2,2
48.66371155816413,-123.6313257669813,28.0,2862.0,110.0,0,2
50.09996503486786,-125.20879703920406,16.0,2652.0,110.0,12,2
49.53119811708301,-119.54303030250045,110.0,2970.0,132.0,6,2
48.364892636570175,-123.73753014951312,74.15671137045709,3080.0,110.0,56,6
51.56090064519622,-121.29635140491825,47.0,756.0,110.0,2,0
48.615664383958645,-123.40493405054251,42.0,1640.0,110.0,12,2
48.79148238986338,-123.601814765274,7.528351501724026,4032.0,110.0,6,2
51.68853969628083,-121.30000637593443,46.0,756.0,110.0,42,6
49.116733214593594,-122.55584583937997,230.56453102192896,1332.0,110.0,12,0
49.25574104405839,-124.18878597467638,111.66380518249717,1122.0,110.0,42,0
52.21133550386915,-122.08808380191,13.55904100320875,30.0,110.0,56,6
49.11687407971453,-122.60381216732411,295.8807471962136,1332.0,110.0,12,0
50.145934907704635,-121.02847092606599,34.33320775452236,650.0,110.0,6,0
49.23349887091961,-115.22529975358981,88.82972877900279,702.0,132.0,6,0
54.62140058277409,-126.8613453231746,80.0,210.0,90.0,6,2
53.968338908611656,-122.68898325529383,186.56583628240068,30.0,110.0,2,6
56.39404830428611,-121.13293109341285,15.0,1980.0,110.0,30,2
52.96581060366799,-122.4564070077703,212.99270143312498,30.0,110.0,12,0
48.861222005548385,-123.48897478460484,7.368077709013679,272.0,110.0,42,6
52.86531863716597,-119.29992450277864,85.80981101545655,30.0,132.0,6,0
51.58666807394012,-119.81770699586937,148.07945242035115,650.0,132.0,2,0
49.141240486567995,-122.55525471732116,271.54672093532514,1332.0,110.0,12,0
49.930788549218406,-124.67511218216222,40.91649553940911,1332.0,110.0,6,0
48.572803548998486,-123.4850293322534,0.0,600.0,110.0,2,2
49.373393489326936,-124.57691545562928,232.67040020445177,1260.0,110.0,0,0
48.428364891467616,-124.06806592304166,17.0,2256.0,110.0,0,2
49.774295662821004,-124.98178278473293,86.47514737675853,240.0,110.0,6,0
49.149888931365425,-123.70524714318125,3.0,1056.0,110.0,12,2
48.83427610658381,-123.30711567831936,6.7664800613075196,272.0,110.0,12,2
54.38059767426249,-126.67717434319428,96.06201065406047,210.0,90.0,20,0
49.17623047993172,-123.81581738004557,10.0,1056.0,110.0,12,2
49.16990944426007,-123.84667812360452,13.0,1056.0,110.0,42,6
49.0211122091935,-118.21028388977919,113.0,2970.0,132.0,6,2
55.84750089157921,-120.31920107044186,91.17498360436956,1980.0,110.0,30,0
49.05564195235825,-118.94576782042851,46.0,2970.0,132.0,6,2
52.99359793108299,-122.92758227310988,55.9630695539542,30.0,110.0,56,6
48.87104617297483,-123.66063106352013,30.0,72.0,110.0,12,6
49.19212923601193,-123.86011382640345,3.0,1056.0,110.0,12,0
49.01933783392789,-122.56165070307813,139.160408396335,1332.0,110.0,2,0
48.85535956545708,-123.46610414173576,7.0,272.0,110.0,12,2
54.043369606163566,-122.80203931387092,135.27127493860675,30.0,110.0,0,6
49.774295662821004,-124.98178278473293,128.87851136564623,240.0,110.0,6,0
48.72681291550288,-123.60581988508056,305.75056648367536,272.0,110.0,2,0
50.56870325226477,-119.15184656526579,34.81820893254225,650.0,132.0,6,0
50.66413719801379,-117.84186108003121,143.17362128730284,702.0,132.0,0,0
49.18514569398578,-122.73872553405653,290.7036557826805,1332.0,110.0,12,0
49.534863554058724,-124.7689779741334,10.0,1056.0,110.0,12,2
48.82510697335695,-123.48439919398022,9.0,272.0,110.0,12,2
52.10280997220392,-122.14037983136127,10.0,30.0,110.0,12,2
49.495707102640395,-115.74605537215855,72.31409690386572,702.0,132.0,42,6
52.15192428157397,-122.06943219096499,17.0,30.0,110.0,0,6
48.811575078679255,-123.31849251647972,21.0,272.0,110.0,12,2
49.057406303640974,-122.75671732863984,325.5704535348676,1332.0,110.0,12,0
54.52306015464559,-128.52754277193995,70.46753738551904,210.0,90.0,20,0
51.50848051905655,-120.92696960361114,54.50691727429541,756.0,110.0,2,0
56.47715123955328,-120.97654042665116,105.28139754412115,1980.0,110.0,2,0
49.17908760360394,-122.47460110158734,16.88838095839586,1332.0,110.0,12,0
48.678359032954646,-123.70527863531989,9.0,552.0,110.0,56,2
49.507550267684664,-124.6428429325369,8.0,1056.0,110.0,12,2
48.69538993515262,-123.64314727312932,26.0,2862.0,110.0,12,6
48.78356015467922,-123.70311467716888,28.882379763660907,2070.0,110.0,2,0
49.49001397942694,-115.76451093816554,150.0,702.0,132.0,42,6
55.013069798277776,-123.0300330455513,58.20689928672263,30.0,110.0,0,6
48.63684629063431,-123.46892027498399,2.0,1640.0,110.0,42,6
48.85535956545708,-123.46610414173576,8.0,272.0,110.0,12,2
56.64097921604026,-121.64903528671971,52.196622323527805,1980.0,110.0,56,6
52.95683030925738,-122.44793561032292,164.8897815877102,30.0,110.0,12,0
51.9781401252144,-122.64721469845607,37.99924857574289,756.0,110.0,2,0
57.38720060861911,-122.84447161146944,17.891795631436583,1980.0,110.0,42,6
52.16811894702762,-122.1429601343333,67.0,30.0,110.0,12,2
49.85225463645197,-119.59697091262875,19.0,1722.0,132.0,0,2
49.22765007298829,-119.54619963811487,19.696941719297588,2970.0,132.0,42,0
54.364973524238245,-124.27542278704209,255.85627610024272,210.0,110.0,20,0
55.11380809458361,-120.97354141358042,85.0,1980.0,110.0,6,2
50.84877895084013,-120.09311981575301,20.0,650.0,110.0,6,2
49.049476073797386,-122.51492781301829,213.01682291790704,1332.0,110.0,12,0
55.868164010198164,-120.78819638705166,140.0,1980.0,110.0,30,2
53.942446596659835,-122.81083042456672,91.88485091322252,30.0,110.0,12,0
49.040468351957145,-116.16485418685949,62.1736476724553,702.0,132.0,6,0
56.93469050227271,-121.05549466033423,31.0,1980.0,110.0,42,2
52.2745340396604,-121.90844420893924,35.77735293804485,30.0,110.0,42,6
49.48120371744444,-119.53844456297504,30.0,2970.0,132.0,0,2
49.373393489326936,-124.57691545562928,269.17328697107854,1260.0,110.0,0,6
52.97135690104855,-122.44542819512897,245.1151857709071,30.0,110.0,12,0
49.26764466131237,-124.34163379333853,28.70548634225092,1122.0,110.0,12,0
49.07639357273885,-122.38422435310272,349.7896514825432,1332.0,110.0,2,0
49.51663384628142,-124.78693043502533,6.0,1056.0,110.0,0,2
48.86693987752075,-123.51455517167648,50.09786782813858,272.0,110.0,12,0
49.17623047993172,-123.81581738004557,22.0,1056.0,110.0,42,6
50.294739715333954,-119.23758105794785,244.0,1722.0,132.0,6,0
50.041780695694165,-124.98471852753497,106.96908209437638,2652.0,110.0,72,0
49.38885111174316,-124.59916313897885,75.0,1260.0,110.0,2,2
50.465514069014105,-119.74168274830316,44.43376332579628,650.0,132.0,2,0
52.91560726832253,-122.4355956379716,256.17104297678213,30.0,110.0,12,0
49.02357871565437,-119.41404468272314,386.0,2756.0,132.0,56,6
49.05057636367852,-123.80036946179386,3.0,1892.0,110.0,12,2
48.62668896381897,-123.64589129834557,14.0,870.0,110.0,12,2
50.541620223012536,-119.14091555796897,354.5490329979902,650.0,132.0,56,6
49.247905412151965,-124.1064395853617,10.0,1122.0,110.0,12,2
50.6617438813169,-119.21949449526092,78.0,650.0,132.0,6,0
49.32475166527192,-118.8793422447363,23.165330562796612,2970.0,132.0,0,6
49.88746731599498,-119.41291857934206,156.82736578297008,1722.0,132.0,20,0
51.36659535685219,-121.2713692189796,33.0,756.0,110.0,0,6
49.183956691357075,-117.39344561233564,25.0,702.0,132.0,42,6
48.785812971079515,-123.7951649956368,40.241644529288195,2550.0,110.0,56,0
49.703723120557,-124.86710207060916,257.1627089933804,240.0,110.0,6,0
49.58881917198043,-119.73535234559644,106.13277086981492,1722.0,132.0,6,0
49.24312416203482,-121.83520252676962,56.53612308552861,3540.0,110.0,20,6
50.661422326968264,-128.02013422229905,2.211223241858262,2450.0,90.0,6,0
49.88841736703973,-119.53411453939127,25.0,1722.0,132.0,6,0
49.22036908013114,-119.55211899838812,20.394380966944073,2970.0,132.0,12,0
54.04260006125776,-124.06701417639336,234.3189201322692,210.0,110.0,56,0
50.515422584633086,-116.02645118780295,49.16395265426547,702.0,132.0,42,6
49.78585631847424,-115.72993367489924,71.8445590074918,702.0,132.0,6,0
48.63684629063431,-123.46892027498399,45.0,1640.0,110.0,2,2
48.73044698689747,-123.64085795552685,264.2982615603144,272.0,110.0,2,0
49.45493661665187,-120.35995849579209,73.81232965034246,2970.0,110.0,6,0
49.517607201246115,-117.62708579144189,191.9025830531054,702.0,132.0,6,0
49.00874306617887,-122.68644376814778,202.43148506696875,1332.0,110.0,42,6
49.78718346548251,-115.74424844563421,68.808328629546,702.0,132.0,42,0
52.803665184979636,-119.22677880362299,86.11916841086394,30.0,132.0,6,0
53.07079331482976,-122.38383570073557,142.0,30.0,110.0,20,2
50.761151397948304,-120.98598752831386,315.1540239024262,650.0,110.0,42,6
52.110886343673236,-122.16075399384302,120.56621680385555,30.0,110.0,42,6
49.85736866788493,-119.61415766912832,30.202923947020718,1722.0,132.0,20,0
49.202632823188566,-122.4682022263914,96.97866669201605,1332.0,110.0,20,0
51.47687789553001,-120.72638652661506,41.20705340175888,756.0,110.0,42,6
50.80510611678292,-119.34163201864058,68.627280099723,650.0,132.0,6,0
49.07975342434344,-123.79037971163734,10.0,56.0,110.0,2,2
50.561674346012786,-127.01053186933763,335.70418842831276,2450.0,90.0,2,6
48.92273740668834,-123.56262047235894,6.0,272.0,110.0,12,2
49.20636716503299,-122.40345103301968,80.0,1332.0,110.0,2,2
49.533112202687605,-124.62469372112423,6.0,1056.0,110.0,12,2
49.34026744193442,-124.40586904848631,301.6048264188566,1122.0,110.0,2,0
49.17623047993172,-123.81581738004557,11.0,1056.0,110.0,0,6
49.083167144895306,-119.54309459003407,19.123508359077004,2970.0,132.0,12,0
50.164875481993434,-120.87446350068792,255.74617337610255,650.0,110.0,6,0
49.03485403431566,-122.67363980763488,203.0354625528962,1332.0,110.0,12,0
49.673151672856015,-124.90399308076907,146.07420923725695,240.0,110.0,6,0
54.294830250674075,-125.82795631336202,230.91279140920378,210.0,110.0,20,0
52.9570119565516,-122.4299905234636,66.94100633325972,30.0,110.0,12,0
49.08228060033511,-116.61108215679852,23.015760369130284,702.0,132.0,42,6
54.014671882559895,-122.8365827305922,157.94239433498382,30.0,110.0,20,0
49.133449798169124,-117.26336312484382,27.586584776502594,702.0,132.0,0,0
48.89321648883271,-123.34173209172393,15.0,272.0,110.0,12,2
49.18857119472565,-121.82558130477713,76.68168268892248,1332.0,110.0,6,0
48.7427222819762,-123.67366237869544,132.02641596170528,272.0,110.0,2,0
49.17454641873422,-122.66554183087683,185.15033976593253,1332.0,110.0,12,0
49.41843281618395,-115.31249304244076,119.48556468160851,702.0,132.0,6,0
49.174236631778335,-123.79187052753154,15.36549268221018,1056.0,110.0,42,6
49.70828186263232,-123.97152978317915,7.133749301026305,1406.0,110.0,42,6
48.99793420908218,-123.58398018349422,14.0,272.0,110.0,12,2
52.21133550386915,-122.08808380191,39.99023277289926,30.0,110.0,42,6
49.04058129807105,-123.85344536303026,3.0,1892.0,110.0,12,2
50.31518512080651,-119.24471547903624,45.06029883641353,1722.0,132.0,6,0
50.171299832970995,-119.41285010900917,5.0,1722.0,132.0,42,2
49.64661674504543,-124.98305638400413,7.910326064237179,1190.0,110.0,20,2
49.09142153764249,-115.12125968948537,49.380695124685346,702.0,132.0,42,0
48.7783373679548,-123.80145378967914,33.0,2550.0,110.0,0,6
50.730196536293825,-120.03627638541676,45.0,650.0,110.0,6,2
48.608107134918846,-123.47234815346587,6.4244517317178715,1640.0,110.0,56,6
52.95683030925738,-122.44793561032292,120.63583710736405,30.0,110.0,12,0
48.674131305492644,-123.59479655267181,61.68607548932766,2862.0,110.0,12,0
49.262403647554,-119.82674132299417,48.16705280898127,2970.0,132.0,2,6
49.11737384941117,-123.85524221981409,8.895426230607589,56.0,110.0,42,2
53.021457993183816,-122.47554229087592,56.572576745880426,30.0,110.0,12,0
48.347534079165825,-123.6378760318932,15.0,3080.0,110.0,42,6
49.06532661027234,-123.87695605021788,51.0,342.0,110.0,6,0
49.14480388733508,-119.57334152749972,260.6327735852882,2970.0,132.0,12,0
53.911917063492936,-122.56375081555383,255.0,30.0,110.0,20,6
48.63684629063431,-123.46892027498399,15.0,1640.0,110.0,12,2
50.24145564001437,-119.34263830144658,165.14708047263787,1722.0,132.0,6,0
50.13407640581411,-114.88914249035618,100.89894000091668,702.0,132.0,0,6
49.19671924997836,-121.7993320429208,33.985043605725636,1482.0,110.0,0,6
49.01156213313736,-122.35952552370354,273.49255691843547,1332.0,110.0,12,0
49.17724607691665,-122.42893461655825,30.740481137833495,1332.0,110.0,12,0
50.71481007935338,-120.64077547056907,48.61920102359393,650.0,110.0,56,0
49.057406303640974,-122.75671732863984,327.0569875960864,1332.0,110.0,12,0
49.11372164180296,-122.49617610860365,88.48136996619697,1332.0,110.0,12,0
50.907228637444966,-121.40382636122503,97.68758843676656,756.0,110.0,42,6
49.53119811708301,-119.54303030250045,18.0,2970.0,132.0,12,2
49.770481176373,-115.75427769943482,95.88479686484074,702.0,132.0,56,6
49.14979687234314,-123.81653291688788,12.0,1056.0,110.0,42,6
49.013892932233965,-122.42775290327994,391.7101755600678,1332.0,110.0,2,0
49.44450321505804,-115.50698848156597,14.288980045771734,702.0,132.0,0,6
48.67963682388526,-123.54820226315846,168.92391576680058,2862.0,110.0,0,0
49.477420972508945,-117.4157985539422,21.0,702.0,132.0,6,2
49.04782591178223,-123.8320145487728,10.0,1892.0,110.0,2,2
49.86627306732834,-119.5915177732631,8.0,1722.0,132.0,0,2
54.57660363461808,-128.65289806922482,114.92648184839327,210.0,90.0,42,6
54.061368611325484,-124.55115802168108,85.5958496836007,210.0,110.0,2,6
49.27159201415122,-124.17888201508072,148.33344404887694,1122.0,110.0,42,6
52.95683030925738,-122.44793561032292,144.76155465275403,30.0,110.0,12,0
49.88328118251408,-119.39790241043212,203.28423908019786,1722.0,132.0,6,0
49.10080771007793,-122.77530608127202,473.4750356854051,1332.0,110.0,12,0
50.595606543826264,-116.0584544438574,292.8769041442739,702.0,132.0,0,0
48.64900550125322,-123.58481514969768,20.0,2862.0,110.0,2,2
49.15549508117344,-122.52841692350769,54.85227017962264,1332.0,110.0,12,0
52.408278077137105,-122.28102073287495,53.44698412326268,30.0,110.0,6,0
48.529285426721366,-123.51282195534975,8.0,600.0,110.0,0,2
48.38177281497896,-123.80794393764315,94.0,1806.0,110.0,0,2
48.40690387407873,-123.9937684333708,27.58551097092644,2256.0,110.0,42,6
48.692352406998744,-123.59123959097457,92.19733031284092,2862.0,110.0,6,0
54.75281686553816,-127.1504560278681,110.0,210.0,90.0,20,0
50.65010311946846,-119.8338671282104,18.0,650.0,132.0,2,2
48.66371155816413,-123.6313257669813,12.0,2862.0,110.0,12,2
49.53267645614464,-115.47971050355457,166.80918657818066,702.0,132.0,56,0
48.785812971079515,-123.7951649956368,60.53424701936383,2550.0,110.0,2,6
51.47687789553001,-120.72638652661506,114.0,756.0,110.0,2,2
48.523274783299456,-123.56829859694545,15.0,870.0,110.0,0,6
49.33012455110311,-121.75123237184275,3.0,3540.0,110.0,20,2
52.96581060366799,-122.4564070077703,224.3498605819998,30.0,110.0,12,0
48.599778036225295,-123.62709933832652,21.0,930.0,110.0,56,6
51.263331697917124,-119.84777192569553,185.68160140498404,650.0,132.0,2,6
48.68549330757791,-123.57273822058262,124.0,2862.0,110.0,0,6
49.1360327232795,-116.43161478950826,300.0,702.0,132.0,42,2
49.06727993759761,-122.45169656657154,563.8414172547051,1332.0,110.0,12,0
