well_tag_number,latitude,longitude,latitude_orig,longitude_orig,licence_status,diameter,bedrock_depth,finished_well_depth,static_water_level
103935,-121.90235684169501,49.098406987631044,-121.902901000087,49.0982009999287,0,42.0,26.28822417873322,165.92474117413863,50.92474117413864
105593,-121.97180217708117,49.09721990775146,-121.974075999772,49.1011950001371,0,42.0,92.64820567479035,64.1615783822956,41.1615783822956
102254,-121.98824418663968,49.10486586844265,-121.993239999455,49.1058999999809,0,42.0,81.82769630194231,119.48262359562624,8.232623595626237
101907,-121.90235684169501,49.098406987631044,-121.903008999588,49.1001630003749,0,42.0,23.156183057847283,264.0478363013452,71.89182399323367
103090,-122.04696936053213,49.10212312333188,-122.043350000522,49.1045899997489,0,6.0,20.782377136522296,89.93780829066078,7.437808290660781
103097,-122.03428238089364,49.086402696682086,-122.033809999739,49.0831999999107,0,6.0,12.088324507467888,22.409176671639692,3.409176671639692
101391,-121.91976879543598,49.09865638665711,-121.923023000145,49.0970590004554,0,0.0,378.2487070322586,299.9737315890946,227.59175127442845
101400,-121.91976879543598,49.09865638665711,-121.92300899944,49.0970680003064,0,0.0,379.08598533479005,175.62272279744275,228.2214859537566
115060,-122.0653514507214,49.08270974750745,-122.071416999668,49.0903889999355,0,6.0,23.03302277013526,54.08821438367344,3.0882143836734395
112384,-122.0653514507214,49.08270974750745,-122.065899999952,49.0852999998927,2,0.0,24.33661843632302,20.95281927033613,5.806274648516402
110884,-121.87048458688628,49.10456142319759,-121.868215999346,49.1150299998225,0,42.0,163.20675467634612,410.2067546763461,25.206754676346137
110886,-121.87048458688628,49.10456142319759,-121.86821399937,49.1169189999917,0,42.0,62.8688990826299,495.8688990826299,19.16260363618202
110994,-121.98824418663968,49.10486586844265,-121.99234600049,49.1109450000871,0,42.0,83.10764968211184,74.26948571781678,17.26948571781678
111009,-121.98824418663968,49.10486586844265,-121.992332000147,49.1109540003189,0,42.0,82.98657053081463,84.13728347229218,11.137283472292179
111775,-121.90235684169501,49.098406987631044,-121.898966999773,49.0995330002633,0,42.0,5.050617979016958,297.050617979017,20.05061797901696
118468,-121.88120600609756,49.10787277155252,-121.882689999495,49.1058000000592,0,42.0,95.016613326172,594.016613326172,71.67294642689357
116435,-121.90235684169501,49.098406987631044,-121.896500000658,49.0924999996306,0,42.0,119.30848010163027,235.30848010163027,163.30848010163027
116541,-121.93843044040932,49.101863832851876,-121.938630000323,49.0955759997642,0,0.0,600.5586185361336,1028.5586185361337,98.22751259889068
115465,-122.01900874074134,49.10032104435714,-122.018277999359,49.104194000093,0,6.0,13.167809738654473,34.82768933655061,3.3276893365506113
117213,-122.0048819748701,49.10538555853741,-122.006166999422,49.100750000169,0,20.0,51.309390593182,32.058808598668264,8.058808598668264
115720,-122.04696936053213,49.10212312333188,-122.045138999924,49.0979439997865,0,6.0,28.639178268318105,88.08361159541131,7.083611595411312
116386,-121.90235684169501,49.098406987631044,-121.90967199986,49.0924089999324,0,42.0,245.53699947181434,812.381684122344,128.10643596817067
120060,-121.88077448532243,49.121183247607775,-121.874210000212,49.1177800001982,0,0.0,58.26083470436286,6.438811178040169,26.123731982333084
120078,-121.96016777572667,49.10631012111698,-121.960219999727,49.1019299996611,0,72.0,83.87470782191485,101.76607303244174,47.266073032441746
120236,-122.01900874074134,49.10032104435714,-122.016529999753,49.1023600004014,0,20.0,13.222383565461525,37.42633031390252,4.426330313902519
120529,-121.8952399194827,49.108136127795035,-121.891080000077,49.1049200004266,0,0.0,20.09447148102764,7.206960458056052,27.62251769834799
30599,-122.0653514507214,49.08270974750745,-122.069378000426,49.0774710001021,0,0.0,50.282378451984684,27.14501490916664,6.145014909166642
37351,-122.06436825344936,49.063731699118065,-122.068108000094,49.0574909997566,0,0.0,120.81708934062948,120.81708934062948,64.96931047908845
39265,-122.06436825344936,49.063731699118065,-122.069117999666,49.0591270003176,0,0.0,73.64661617479699,167.64661617479697,74.06501788216515
49890,-122.06436825344936,49.063731699118065,-122.068683000496,49.06335100039,0,0.0,14.066272764435109,80.06627276443511,51.06627276443511
58947,-122.06436825344936,49.063731699118065,-122.067506000597,49.0662559996123,0,0.0,47.04237124585274,125.37458328721175,125.37458328721175
72405,-122.06436825344936,49.063731699118065,-122.066328999451,49.0640609998115,0,0.0,35.230000722922014,86.18610990473104,25.186109904731037
72409,-122.06436825344936,49.063731699118065,-122.065019000199,49.0616669998256,0,0.0,30.514225435307516,42.04922694260219,14.049226942602191
92185,-122.04696936053213,49.10212312333188,-122.041402000591,49.1073599999391,0,72.0,19.618597998784086,62.42841585591068,2.4284158559106777
92198,-122.06436825344936,49.063731699118065,-122.063432000701,49.0674199996611,0,42.0,40.33265875983704,97.95383048323237,-0.046169516767633034
92200,-122.06436825344936,49.063731699118065,-122.063034999849,49.0674079999419,0,42.0,42.169897797693736,97.20656424063641,6.20656424063641
92201,-122.06436825344936,49.063731699118065,-122.061722000468,49.0666229999091,0,42.0,51.313705466921014,137.90974847644824,38.64888802732019
92155,-121.98824418663968,49.10486586844265,-121.98821499986,49.0991070003444,0,42.0,73.40427004979728,74.53870008883239,31.53870008883239
92111,-121.96016777572667,49.10631012111698,-121.964621000616,49.1066639998624,0,420.0,109.59514962971713,213.7936910232999,44.79369102329991
91141,-122.00876100140461,49.093411349080576,-122.006654000035,49.0929700004323,0,6.0,16.772468191109006,32.65081601647368,7.650816016473673
91196,-122.0048819748701,49.10538555853741,-122.005882000323,49.1131219996718,0,6.0,60.43198638512876,27.493408369188266,7.493408369188266
88988,-121.97287527363285,49.107185397956826,-121.970117999707,49.1115730001893,0,0.0,84.5316512285117,189.1267131570365,29.281786905658752
88989,-121.97287527363285,49.107185397956826,-121.970599000543,49.1113070002912,0,0.0,85.89648117423694,171.79594271113703,29.873801251699263
89641,-122.03453233438772,49.11737896706711,-122.032382000247,49.1153440002448,0,0.0,40.405262053022675,60.22930079052236,20.6633416167617
92400,-122.06436825344936,49.063731699118065,-122.058844000045,49.0696850002258,0,42.0,30.371004333837504,135.3710043338375,20.371004333837504
94177,-122.01900874074134,49.10032104435714,-122.022641000228,49.1040629997556,0,42.0,16.91385741600291,111.01943784301974,7.019437843019747
92275,-122.06436825344936,49.063731699118065,-122.053812999588,49.0693030004199,0,42.0,20.95122469929349,140.20584505327423,21.20584505327422
92276,-122.06436825344936,49.063731699118065,-122.053973000178,49.0680710001539,0,42.0,31.193011628018805,120.16579219122261,16.16579219122261
92277,-122.06436825344936,49.063731699118065,-122.054097000056,49.0687470003891,0,42.0,31.9060679761246,176.51848445720987,46.518484457209865
92278,-122.06436825344936,49.063731699118065,-122.056663000337,49.069919999814,0,42.0,20.740725511350075,137.42275991972198,34.422759919722
92280,-122.06436825344936,49.063731699118065,-122.055949000476,49.0707590002365,0,42.0,25.695617632449604,134.4374218308393,47.437421830839305
92282,-122.06436825344936,49.063731699118065,-122.052991000064,49.0714999996407,0,42.0,29.862144354985375,159.27779443406402,26.277794434064013
92283,-122.06436825344936,49.063731699118065,-122.053527999599,49.0691560000787,0,42.0,25.200827327737873,140.28054411385997,28.280544113859964
93410,-121.92479061139952,49.11999772390342,-121.92912100024,49.1185800001989,0,72.0,144.91141709455925,123.42365170467212,16.923651704672125
100925,-121.92479061139952,49.11999772390342,-121.925339999952,49.1184800000095,0,72.0,131.19057542180633,120.06881162735745,16.068811627357444
99927,-122.06653273568737,49.10713978663777,-122.069124999723,49.0968639999386,0,42.0,23.673524469844878,58.66360902171071,4.663609021710714
101201,-121.93843044040932,49.101863832851876,-121.941465999897,49.0987769997655,0,42.0,98.06137650835062,223.37881350092565,84.31290236574893
101202,-121.93843044040932,49.101863832851876,-121.935130000642,49.1042059998715,0,42.0,187.35184836025184,90.6119427107977,20.61194271079771
99072,-122.06436825344936,49.063731699118065,-122.065561000302,49.0619500002236,0,0.0,11.424344083624714,85.1890013546123,26.94650375746732
100245,-122.06436825344936,49.063731699118065,-122.059215999382,49.0681049998004,0,42.0,32.835231951535974,175.83523195153597,49.06554298987713
100297,-122.0048819748701,49.10538555853741,-121.998720000006,49.108830000213,0,72.0,64.61293897398284,76.18706340818606,9.18706340818606
97915,-122.06436825344936,49.063731699118065,-122.061362999703,49.0667730000883,0,42.0,66.94018661940495,144.94018661940495,69.94018661940495
103898,-121.97180217708117,49.09721990775146,-121.971409000248,49.0949820002966,0,42.0,88.70206788161808,42.17952101214655,31.179521012146555
103911,-121.97180217708117,49.09721990775146,-121.97008299949,49.0955010001995,0,42.0,87.6622913831402,40.305180720633224,18.305180720633224
103959,-121.98824418663968,49.10486586844265,-121.988067000706,49.1036929996345,0,42.0,78.99893012149259,67.67957576124881,30.679575761248806
103223,-122.03428238089364,49.086402696682086,-122.035319999343,49.0896600003458,0,6.0,16.1138476444545,75.33001631648058,5.330016316480574
103267,-122.06436825344936,49.063731699118065,-122.056143999843,49.0713100002172,0,42.0,26.62337055198032,178.7695937966914,100.7695937966914
101314,-122.04696936053213,49.10212312333188,-122.045549999427,49.100849999627,0,72.0,29.610681483842807,72.90697757919357,8.906977579193564
103085,-122.06436825344936,49.063731699118065,-122.063884999451,49.0644550003308,0,42.0,44.12966258216338,76.89744364059794,20.89744364059795
101350,-121.98824418663968,49.10486586844265,-121.990639999628,49.109929999638,0,0.0,81.46105089050228,67.07145346637412,7.071453466374127
108474,-122.06653273568737,49.10713978663777,-122.068260000304,49.1035599996198,0,42.0,42.06304426440074,165.85912576298918,0.6991257629891849
108479,-121.99255448065531,49.11977379162716,-121.991722000137,49.117499999695,0,72.0,86.37547299225022,75.97038945703831,3.9703894570383094
108527,-121.99255448065531,49.11977379162716,-121.995509999885,49.1179800001288,0,72.0,84.04154187237015,52.29472585487119,5.294725854871185
109158,-122.03428238089364,49.086402696682086,-122.036058999906,49.0882299998195,0,20.0,15.729880179361516,22.934596575013696,119.9345965750137
109160,-122.06436825344936,49.063731699118065,-122.06407900016,49.0736329999848,0,6.0,23.42957116058789,11.139148951432816,25.639148951432816
109671,-122.06436825344936,49.063731699118065,-122.062738000412,49.0628530002969,0,42.0,23.69111798640504,154.57316759194222,15.573167591942212
109473,-122.01259697312776,49.11669875697971,-122.009001999815,49.1160819997233,0,72.0,60.45134767752174,103.44587401797084,4.815206483237497
109474,-122.01259697312776,49.11669875697971,-122.00893300009,49.1160810003141,0,72.0,61.20494186125869,103.40984721273014,5.39169756884209
106979,-122.0048819748701,49.10538555853741,-121.999236999744,49.1062549997763,0,42.0,63.438117690340775,45.70648753032213,10.70648753032213
113153,-122.0653514507214,49.08270974750745,-122.07872200011,49.0763610002726,0,6.0,42.10477919307104,17.013150654231307,2.0131506542313056
112823,-122.06436825344936,49.063731699118065,-122.059516999579,49.0616829998408,0,42.0,155.34402339115226,816.3440233911523,28.249225467114428
114591,-122.04532317323071,49.08427144229445,-122.048055999778,49.0800560004177,0,6.0,32.13044134016398,18.29315627768723,5.293156277687231
114610,-122.07159952794687,49.11731609472796,-122.072889000392,49.114332999586,0,20.0,46.422614602492764,88.20238547768108,7.202385477681076
112570,-122.07159952794687,49.11731609472796,-122.074699999506,49.1184000000477,0,6.0,64.55833501908137,14.100961611292142,9.100961611292142
111003,-122.06436825344936,49.063731699118065,-122.071878000504,49.059391999578,0,42.0,18.82728375133834,156.82728375133834,78.82728375133834
111014,-122.04696936053213,49.10212312333188,-122.039347000328,49.1030880004615,0,42.0,18.753162736056186,79.03477894390296,6.0347789439029595
111020,-122.06436825344936,49.063731699118065,-122.068157000349,49.0622229998371,0,42.0,14.673427179192124,165.67342717919212,12.673427179192124
117658,-122.07159952794687,49.11731609472796,-122.069100000123,49.118210000374,0,6.0,64.24358283178506,28.645214075206482,6.145214075206481
116443,-122.0048819748701,49.10538555853741,-122.007066000617,49.1073480001435,0,72.0,56.98361620835326,74.55083742935942,13.626807403378798
115988,-122.07159952794687,49.11731609472796,-122.073500000248,49.1186110003187,0,6.0,64.19269693003747,14.541679228283831,9.041679228283831
116610,-122.06436825344936,49.063731699118065,-122.063030000545,49.0647629998798,0,42.0,21.635852834470786,126.30466909337837,16.994275215931456
115718,-122.07159952794687,49.11731609472796,-122.07286100006,49.1116670002303,0,6.0,46.23222956407643,15.573349646680022,9.573349646680022
116303,-122.04696936053213,49.10212312333188,-122.047999999838,49.1029999996974,0,72.0,29.581048703856535,235.30369914201344,3.303699142013434
115771,-122.00876100140461,49.093411349080576,-122.018888999554,49.0893610000363,0,20.0,17.848692329689364,44.540429862635065,7.540429862635065
116982,-122.04461714333287,49.11655687804467,-122.045715000304,49.1146730000421,0,72.0,47.1396385479472,70.37697232144839,8.872089655043805
120492,-122.03453233438772,49.11737896706711,-122.039470000019,49.1180300002613,0,72.0,46.18492209550725,178.04608478687794,3.046084786877934
114975,-122.06436825344936,49.063731699118065,-122.065574000531,49.0578420001413,0,0.0,55.71669890569363,138.88290604482236,18.007107381306916
1199,-122.04554463189565,49.130654370670854,-122.03776300056,49.1283250001721,0,0.0,40.35194382898848,60.60672060391669,13.709998780238527
9999,-122.01259697312776,49.11669875697971,-122.018378999991,49.119382000074,0,0.0,11.051456670198073,59.776331033048656,7.102167048446765
9933,-122.06653273568737,49.10713978663777,-122.070820000019,49.1102809997416,0,0.0,46.23503050743523,12.44326046114704,8.30672744769905
9934,-122.06653273568737,49.10713978663777,-122.063494999631,49.1034029998468,0,0.0,41.01481589617204,53.77189288318181,6.2598166749802795
9935,-122.06653273568737,49.10713978663777,-122.066174999486,49.1044139999063,0,0.0,40.552046041962825,59.319173890365235,3.798110800390324
9936,-122.06653273568737,49.10713978663777,-122.067772999423,49.1032310001828,0,0.0,40.791764733051096,39.68018246759589,5.680182467595893
9937,-122.06653273568737,49.10713978663777,-122.061093000589,49.1065410000376,0,0.0,40.92169481890536,65.00207227420114,6.520058666033197
9938,-122.06653273568737,49.10713978663777,-122.070662000476,49.1033349998724,0,0.0,37.7112317770204,40.220343163991515,4.67866037769645
9939,-122.06105107281418,49.11591211432145,-122.061039000491,49.1115780000303,0,0.0,42.59902668584317,61.15976339560815,17.58961618180684
9940,-122.04696936053213,49.10212312333188,-122.053824000644,49.1032969997888,0,0.0,31.279735275730715,42.94683416183331,6.201455725357061
9941,-122.04696936053213,49.10212312333188,-122.05259399997,49.1045729998609,0,0.0,30.955083507548203,50.88582261737023,12.870709898180401
9944,-122.04461714333287,49.11655687804467,-122.048081000167,49.1134599996942,0,0.0,57.1891791998943,56.77536551924317,9.953257306767723
9945,-122.04461714333287,49.11655687804467,-122.048037000335,49.1136039998629,0,0.0,56.795900908963844,61.30599454512215,9.479026172592118
9946,-122.0844970061721,49.126540527959584,-122.084858000192,49.1188489997549,0,0.0,67.1156651166416,14.380919534910136,6.032763579731561
9948,-122.07159952794687,49.11731609472796,-122.073846999532,49.1176730003197,0,0.0,65.16238858018707,11.797711171736125,8.555204938395173
9949,-122.07159952794687,49.11731609472796,-122.073866000576,49.1159370000495,0,0.0,65.48328764593342,8.89317466413012,8.3526405638624
9950,-122.06105107281418,49.11591211432145,-122.064696000221,49.1189479998984,0,0.0,56.63658360771811,14.380413472071556,9.611171874079892
9951,-122.06105107281418,49.11591211432145,-122.059666999821,49.1189250001853,0,0.0,55.47211528982078,42.16664557288091,13.331316457569814
9952,-122.07159952794687,49.11731609472796,-122.07374499998,49.1128680000775,0,0.0,48.08922585900798,14.856849887608458,9.260057954608731
9953,-122.07159952794687,49.11731609472796,-122.073898999422,49.1230069999699,0,0.0,57.57098489925047,17.25303355342824,7.260272650381653
9954,-122.04461714333287,49.11655687804467,-122.052760999575,49.1188419996877,0,0.0,58.27343548976117,70.95287279800567,49.101999593063105
9955,-122.07159952794687,49.11731609472796,-122.073741000382,49.1204330004006,0,0.0,59.26295369391625,14.793795914419386,8.759826649888673
9956,-122.06105107281418,49.11591211432145,-122.060072000421,49.1141879997859,0,0.0,67.11160774501788,25.86734331181714,27.439991895708864
9957,-122.07159952794687,49.11731609472796,-122.073758000536,49.1187870000825,0,0.0,65.58292657526029,13.401799000274112,9.608161753397074
9958,-122.06105107281418,49.11591211432145,-122.063436999401,49.115969000189,0,0.0,66.06421415976295,60.68417467097869,20.68417467097869
9959,-122.07159952794687,49.11731609472796,-122.070465000042,49.1175459996481,0,0.0,65.02148460687614,32.14244236777693,6.347269445808668
9960,-122.07159952794687,49.11731609472796,-122.069342000104,49.1175009998452,0,0.0,64.298024869911,9.501181757917623,5.830041882462702
9961,-122.06105107281418,49.11591211432145,-122.064804000393,49.1175909997215,0,0.0,65.1208777305981,90.29384062887816,10.141701156824148
9962,-122.06105107281418,49.11591211432145,-122.059667000617,49.1174860002366,0,0.0,56.226274929605815,39.65365720109322,36.165040569841786
9963,-122.04461714333287,49.11655687804467,-122.052866000215,49.1176459996465,0,0.0,58.101096659408334,58.71774886451888,50.08371060984138
9966,-122.02788882684736,49.10364015997879,-122.028123000469,49.10886799977,0,0.0,19.90689390445658,49.88895125508518,2.4568218446593804
9967,-122.04696936053213,49.10212312333188,-122.048400000264,49.1032350000379,0,0.0,28.867313054903253,41.510581003486415,40.510581003486415
9968,-122.04696936053213,49.10212312333188,-122.046797000365,49.1032660001704,0,0.0,29.454431780662883,72.43477516239597,15.434775162395967
9969,-122.04696936053213,49.10212312333188,-122.0469379994,49.101612000067,0,0.0,28.94280842367719,74.88972801184818,14.354533722144453
9970,-122.04696936053213,49.10212312333188,-122.046688000085,49.1046600003873,0,0.0,28.284965874640662,59.27918974892314,15.122323148050787
9971,-122.04461714333287,49.11655687804467,-122.044894999461,49.1116710004301,0,0.0,20.579617365051288,57.48520911403487,15.485209114034872
9972,-122.04461714333287,49.11655687804467,-122.046452000232,49.1105050000392,0,0.0,17.888861069319063,58.61260332039636,7.612603320396358
9973,-122.04696936053213,49.10212312333188,-122.046428000079,49.1060519996039,0,0.0,29.705239497341147,62.73247913824937,15.398020469843555
9974,-122.02788882684736,49.10364015997879,-122.033293000394,49.1044309999023,0,0.0,20.489399838725774,84.67365662391242,10.673656623912423
9975,-122.0048819748701,49.10538555853741,-122.010020000632,49.1034609996988,0,0.0,13.134902278171904,37.43687842534916,11.417256310469336
9976,-122.01900874074134,49.10032104435714,-122.016719999599,49.1034370004296,0,0.0,14.131877096187665,42.5403489586898,3.540348958689795
9977,-122.01900874074134,49.10032104435714,-122.021459999862,49.104160999795,0,0.0,13.969247337141912,24.97253151930575,5.51434662520675
9979,-122.04461714333287,49.11655687804467,-122.048390999298,49.1187790002684,0,0.0,58.94674491551157,50.80090217264119,28.264536030623276
9980,-122.04461714333287,49.11655687804467,-122.046873000091,49.1193149996712,0,0.0,46.691041370294215,63.065662705532596,17.223891506890084
9981,-122.03453233438772,49.11737896706711,-122.02722600005,49.1176219997299,0,0.0,41.10187417027922,60.74820871723698,10.87698611036303
9982,-122.04461714333287,49.11655687804467,-122.046927000099,49.118649999765,0,0.0,46.07483811454476,49.52857709469115,16.414931141322814
9983,-122.04461714333287,49.11655687804467,-122.048680999658,49.1193839997318,0,0.0,59.08616087456072,45.987490219042904,30.987490219042904
9984,-122.04461714333287,49.11655687804467,-122.04084000061,49.1144799999253,0,0.0,46.22785041670918,60.24088428526635,6.749904666112261
9985,-122.04461714333287,49.11655687804467,-122.042644999887,49.1210969995946,0,0.0,47.40493304042582,34.07684086921833,30.076840869218326
9986,-122.04461714333287,49.11655687804467,-122.046372000149,49.1211550003724,0,0.0,47.61973505409756,45.696357532458244,17.148870463501325
9987,-122.03453233438772,49.11737896706711,-122.030256999352,49.1139410004003,0,0.0,38.47766362011454,75.21557226727042,13.296947020122815
9988,-122.03453233438772,49.11737896706711,-122.033104000109,49.1162770003782,0,0.0,41.326458819852874,42.07577398709056,17.116024011599368
9989,-122.03453233438772,49.11737896706711,-122.030286000258,49.1187809998976,0,0.0,41.68113823151158,44.24831654842318,11.373075742209789
9990,-122.03453233438772,49.11737896706711,-122.036840999768,49.1136639996777,0,0.0,39.911753490854224,55.519512248714136,4.519512248714134
9991,-122.04461714333287,49.11655687804467,-122.043195000083,49.1159829997421,0,0.0,48.07570951355985,60.5275208808883,6.932184679209396
9992,-122.03453233438772,49.11737896706711,-122.031893000377,49.1186150004246,0,0.0,39.61286464964384,59.787893368263376,13.511844549841637
9993,-122.04461714333287,49.11655687804467,-122.039799999364,49.1186810001297,0,0.0,47.9600923660776,60.41615734877773,6.204533834708824
9994,-122.03453233438772,49.11737896706711,-122.039637000527,49.1192730004129,0,0.0,48.63161376721932,70.73453765827627,7.086339637741653
9995,-122.04461714333287,49.11655687804467,-122.044502000669,49.1193049999953,0,0.0,47.3532007549443,30.447648404606767,3.447648404606767
9996,-122.03453233438772,49.11737896706711,-122.030341999934,49.1194470002842,0,0.0,39.6330736962768,64.72673423021126,10.60096891297376
9997,-122.03453233438772,49.11737896706711,-122.029944000466,49.1201819997584,0,0.0,40.759370740914896,60.51682297128765,9.556691700470923
10000,-122.0844970061721,49.126540527959584,-122.094123000473,49.1263249996243,0,0.0,61.90984155422199,18.028106464976528,6.826509207186536
10001,-122.0844970061721,49.126540527959584,-122.090465999722,49.1254239999056,0,0.0,63.10980687091591,81.22763083981093,9.227630839810924
10002,-122.0844970061721,49.126540527959584,-122.080083000505,49.1280400001143,0,0.0,65.74210326233653,79.99390385703158,9.993903857031581
10005,-122.0627174833831,49.13026394655687,-122.062366999748,49.1334480004024,0,0.0,48.27707937542152,81.73250585553991,15.293411766494629
10006,-122.07159952794687,49.11731609472796,-122.073863000459,49.1271539998,0,0.0,57.721852846748654,16.656479996239813,14.213032857516138
10007,-122.07159952794687,49.11731609472796,-122.074265000291,49.1254119995984,0,0.0,57.54099870759209,17.4408934325279,10.930398160465188
10008,-122.0627174833831,49.13026394655687,-122.054301999582,49.1308010002318,0,0.0,45.36350813539531,29.399602326372257,10.294295455908623
10009,-122.0627174833831,49.13026394655687,-122.059383999404,49.1309860004264,0,0.0,51.974076585977244,24.749710701030505,13.790096949985609
10010,-122.0627174833831,49.13026394655687,-122.061165000096,49.13105499991,0,0.0,50.87474505793644,29.68980443027061,14.376496593590424
10011,-122.0627174833831,49.13026394655687,-122.070210999316,49.1311280002488,0,0.0,51.43083130607251,30.148665885546034,14.148665885546034
10013,-122.0844970061721,49.126540527959584,-122.074713000012,49.1307949997755,0,0.0,55.1980253616751,24.669307242134877,16.669307242134877
10015,-122.04554463189565,49.130654370670854,-122.045363999597,49.1350719999251,0,0.0,52.15417881370526,85.4944110083917,13.472087363462062
10016,-122.04554463189565,49.130654370670854,-122.040490000071,49.1351999997264,0,0.0,41.32048814509044,27.313147229142654,9.484632396068172
10018,-122.04554463189565,49.130654370670854,-122.046483000592,49.1260679997411,0,0.0,48.70217995771697,18.918798410010098,11.918798410010096
10019,-122.04554463189565,49.130654370670854,-122.046392000073,49.1272360004362,0,0.0,47.2038760939236,16.11784784538267,8.200968945702355
10020,-122.04554463189565,49.130654370670854,-122.046321999545,49.128017999905,0,0.0,48.8284537316106,25.515194768306962,11.638259518938046
10021,-122.04554463189565,49.130654370670854,-122.046218000482,49.1334690001989,0,0.0,50.80891261907371,12.288479096378015,14.615845801899534
10022,-122.02689998537012,49.133565875984,-122.033502000532,49.1338579996805,0,0.0,36.9297603876164,38.03802502124046,7.079286747289451
10023,-122.04554463189565,49.130654370670854,-122.038372999556,49.1336470002274,0,0.0,40.25532950499348,19.726757445803454,9.512489516688177
10024,-122.04554463189565,49.130654370670854,-122.04778800031,49.1330589996402,0,0.0,50.21418469803426,65.35859533475595,14.92739321049091
10026,-122.02689998537012,49.133565875984,-122.028212999998,49.1308990000662,0,0.0,36.31018797044274,39.96683278385891,1.9668327838589112
10027,-122.02689998537012,49.133565875984,-122.021116000196,49.129318999677,0,0.0,7.64999761749997,50.517055498237646,6.634580016991789
10028,-122.02689998537012,49.133565875984,-122.017026000019,49.1302640001436,0,0.0,8.681791416947881,30.960833275958635,7.504454661586945
10029,-122.02689998537012,49.133565875984,-122.024101000199,49.1364950004186,0,0.0,8.647982582498758,29.931477476882876,4.588256303102267
10030,-122.02689998537012,49.133565875984,-122.029587000112,49.135669000129,0,0.0,36.45869862128346,37.632587481106455,7.015003807182043
10031,-122.02689998537012,49.133565875984,-122.024046999993,49.137124999967,0,0.0,9.189753209810139,34.29839344851147,3.2983934485114688
10032,-122.02689998537012,49.133565875984,-122.02949999995,49.1366130003574,0,0.0,36.71870385244875,68.21779720337851,7.664762283066932
10033,-122.04554463189565,49.130654370670854,-122.038077000521,49.1404090002806,0,0.0,40.959951423259355,24.134165750362655,10.757922505787404
10034,-122.0045743698428,49.140411377754084,-122.010587000508,49.1452499997194,0,0.0,27.088120748246475,18.47080455446001,9.817802503776246
6507,-122.00876100140461,49.093411349080576,-122.003684999871,49.0886979997461,0,0.0,40.28842574356152,13.722344433931523,20.283288521391995
6548,-122.01900874074134,49.10032104435714,-122.021105000536,49.0957829996945,0,0.0,16.5338381783507,14.643701758568266,11.643701758568266
6549,-122.00876100140461,49.093411349080576,-122.011795999904,49.092689999641,0,0.0,17.831209221747528,33.70189522887163,12.829474607735683
6590,-122.04696936053213,49.10212312333188,-122.043586000094,49.098516999877,0,0.0,29.05577750440374,65.995838078903,9.199844485460407
6598,-122.04696936053213,49.10212312333188,-122.0417879995,49.0972519998223,0,0.0,27.697190262974306,12.367133743305356,8.711072053288932
6625,-122.00876100140461,49.093411349080576,-122.006055000052,49.0907430003909,0,0.0,19.422814284016457,10.812673548034638,19.246365856729746
6656,-122.04696936053213,49.10212312333188,-122.050102999464,49.0958629996241,0,0.0,29.411125825422946,59.25778270757971,53.25778270757971
6658,-122.05585825178228,49.08470857786123,-122.059830000441,49.0957899997456,0,0.0,34.00692528781888,12.82541360485969,14.694495563741377
6677,-122.00876100140461,49.093411349080576,-122.008093000055,49.0915430004094,0,0.0,18.289433344382175,19.88913452420887,12.38511127221973
6700,-122.04696936053213,49.10212312333188,-122.049854000128,49.0973899995733,0,0.0,30.399343397932462,65.44640449564845,22.310411550234512
6412,-122.01900874074134,49.10032104435714,-122.015935999635,49.0953160001671,0,0.0,16.641917679123686,30.95712160724946,6.8958615556013285
6413,-122.05585825178228,49.08470857786123,-122.058776999345,49.0971580000762,0,0.0,34.144656840668766,62.98641718809312,20.98641718809312
6415,-122.01900874074134,49.10032104435714,-122.022805000267,49.0971019997844,0,0.0,18.911333403679453,30.122605874937946,6.952764613190164
6428,-122.00876100140461,49.093411349080576,-122.004629000614,49.0942389999558,0,0.0,43.524090624722206,7.7591839649529515,13.487847814157954
6433,-122.01900874074134,49.10032104435714,-122.019057999722,49.0953789998074,0,0.0,15.037260826169666,40.387349462797474,6.5066797775998335
14265,-122.01259697312776,49.11669875697971,-122.005984000544,49.1265269999558,0,0.0,12.327456911186772,145.91364457916222,8.370753830775914
14268,-122.01259697312776,49.11669875697971,-122.01269700055,49.1156279995907,0,0.0,12.73126443381172,201.5526049214089,7.061182092873063
15385,-122.04532317323071,49.08427144229445,-122.043710000414,49.0806619998712,0,0.0,23.535999625530394,400.86514784595374,11.230117413081
15007,-122.04696936053213,49.10212312333188,-122.047982999967,49.0949369995566,0,0.0,30.23873588078918,30.63059026969722,23.685040964913924
16001,-122.0048819748701,49.10538555853741,-122.007789000517,49.101975000422,0,0.0,13.407536578513554,56.56036416160743,44.56036416160743
18066,-122.0653514507214,49.08270974750745,-122.078237000277,49.0849010002559,0,0.0,51.699498516692024,38.47394723952123,3.9739472395212316
17501,-122.02689998537012,49.133565875984,-122.034287999433,49.1357529996436,0,0.0,37.71821851489173,64.62448074275684,8.62448074275684
20920,-122.0627174833831,49.13026394655687,-122.059820000186,49.1274809999459,0,0.0,52.901300938593764,61.203164507442914,15.203164507442917
21715,-122.00876100140461,49.093411349080576,-122.014297999382,49.0908399995734,0,0.0,19.157129404538143,24.157129404538143,5.590309465686467
