latitude,longitude,bedrock_depth,land_district_code,utm_zone_code,coordinate_acquisition_code,aquifer_lithology_code,well_tag_number,latitude_orig,longitude_orig
48.368798674569646,-123.83121003981044,16.0,1806.0,110.0,2,2,31652,48.36312,-123.82681
52.84448869023378,-122.40896281307688,73.3554018752188,30.0,110.0,6,0,15698,52.836457,-122.415617
49.03457924210499,-122.3145377028114,142.20007629421704,1332.0,110.0,12,0,10256,49.034367,-122.31686
53.98198028737271,-122.69831251466941,96.78848220722462,30.0,110.0,20,0,60572,53.984858,-122.698566
53.9675128957887,-123.99821668791813,110.0,110.0,110.0,0,2,97243,53.967298,-123.999743
48.82549999425602,-123.46544212160853,0.0,272.0,110.0,12,2,44772,48.826459,-123.461359
49.17623047993172,-123.81581738004557,5.0,1056.0,110.0,12,0,23418,49.171772,-123.808777
49.069600944762506,-117.60872699654428,65.54811376623961,702.0,132.0,6,0,41218,49.069132,-117.609794
49.09973785812771,-122.3751217779695,268.8199130406634,1332.0,110.0,2,0,28399,49.098816,-122.371485
51.68740625360847,-123.13889956556845,36.95503666209609,756.0,110.0,42,6,91755,51.726037,-123.004517
52.99916398029126,-122.51779933105433,154.37613831813573,30.0,110.0,12,0,16996,52.994535,-122.516259
52.76433757467937,-122.44330957494542,87.77138879546544,30.0,110.0,6,0,57134,52.76242,-122.442454
49.222392962068994,-122.40474610561877,125.4659501838824,1332.0,110.0,20,0,11447,49.21927,-122.395927
50.26736767216116,-118.80910744767861,39.447110764244265,1722.0,132.0,12,6,80498,50.27044,-118.82254
51.85852598365705,-121.24401496696996,104.60416069802642,756.0,110.0,42,6,78141,51.860928,-121.246427
50.49358294738732,-119.23309799922541,12.87134739812853,1722.0,132.0,0,6,76136,50.4988,-119.23558
48.509917693445544,-123.51822770478282,5.0,600.0,110.0,20,2,80853,48.520298,-123.519391
49.0344112098287,-122.75546956966238,324.9562727200485,1332.0,110.0,12,0,3299,49.040405,-122.756607
52.0953170493786,-122.11687529737713,75.63756690696808,30.0,110.0,12,0,44647,52.09873,-122.117137
49.78346762259359,-125.05809805576554,176.03834751748246,240.0,110.0,6,0,75064,49.784481,-125.055543
49.78585631847424,-115.72993367489924,82.25781021291706,702.0,132.0,72,0,46916,49.786412,-115.729341
49.0418951860239,-123.77463261855976,11.0,1892.0,110.0,2,2,52074,49.041923,-123.770366
48.77539606234481,-123.44941233079908,8.419041726179833,272.0,110.0,2,6,63509,48.78021,-123.450249
49.87649762268925,-119.44140146073687,159.36212341205098,1722.0,132.0,6,0,61957,49.875733,-119.44579
49.18157059303258,-119.75954097419543,83.19102367017642,2970.0,132.0,0,6,107556,49.171659,-119.750155
54.75281686553816,-127.1504560278681,130.4972168360096,210.0,90.0,20,0,42367,54.75094,-127.148723
49.23864329360782,-124.07073515812885,21.68793963599231,3422.0,110.0,42,6,87129,49.235114,-124.06639
51.36659535685219,-121.2713692189796,6.0,756.0,110.0,0,2,41849,51.344729,-121.306841
53.071977053762424,-121.5116177885366,23.0,30.0,110.0,20,2,20904,53.05501,-121.48604
49.47732904234241,-117.4444496422825,10.989552757155844,702.0,132.0,42,6,79360,49.482325,-117.447458
52.06249649011455,-122.15514566199423,50.0,30.0,110.0,12,2,35189,52.063405,-122.161626
49.37660537383647,-123.35164111284028,11.570792038541937,1406.0,110.0,42,6,79175,49.375014,-123.351211
49.46364523711271,-120.54271331863357,52.20423151824053,3540.0,110.0,56,0,84982,49.461922,-120.542766
49.039806391920344,-122.5328919896633,217.0248434939777,1332.0,110.0,12,0,34435,49.033954,-122.527066
48.48034422133439,-123.51832846201773,4.0,600.0,110.0,42,6,73361,48.492654,-123.522817
55.97514726305006,-120.50590224293026,110.66374871021877,1980.0,110.0,0,6,107690,55.975362,-120.507521
52.11467922155561,-122.17166551961218,82.68126216607234,30.0,110.0,56,6,72708,52.116086,-122.178602
48.65309348146557,-123.71052246231842,23.0,552.0,110.0,42,6,85028,48.648559,-123.722729
49.01475093502155,-122.3301199646003,173.5381674644103,1332.0,110.0,12,0,10384,49.017302,-122.321402
49.304057948182574,-121.64789248504545,77.0,3540.0,110.0,20,0,32113,49.295963,-121.657079
50.39029770740695,-119.83118654688948,110.66083674061892,650.0,132.0,6,0,51128,50.383979,-119.843821
49.226601687515334,-119.8186294511676,83.44164151133921,2970.0,132.0,6,0,20170,49.218405,-119.819554
48.71916673869546,-123.5723418505817,285.0,272.0,110.0,2,0,43758,48.720857,-123.571446
54.857540125695394,-127.13617258778653,57.941179838373046,210.0,90.0,0,0,786,54.88152,-127.17884
49.04058129807105,-123.85344536303026,94.0,1892.0,110.0,0,6,107629,49.028001,-123.85052
48.50329207770161,-123.46403956634319,25.0,600.0,110.0,20,2,80839,48.497134,-123.459514
49.534281224434494,-124.75904502958852,38.0,1056.0,110.0,12,2,43355,49.542084,-124.757817
48.562631814841964,-123.58696733786775,56.0,870.0,110.0,42,6,84063,48.562349,-123.5845
49.05239300118557,-118.47811656160373,57.0,2970.0,132.0,56,6,91685,49.05236,-118.479004
49.930788549218406,-124.67511218216222,13.432792043062515,1332.0,110.0,42,6,99996,49.930609,-124.67472
49.22765007298829,-119.54619963811487,21.87868337100941,2970.0,132.0,12,0,22015,49.229373,-119.54094
49.36905188568121,-119.54337455500833,7.0,2970.0,132.0,20,2,53290,49.364911,-119.538183
51.950956316072286,-122.11772454857491,115.98403934688248,30.0,110.0,6,0,28688,51.946845,-122.115089
49.27008667996957,-121.78556466771157,128.49527708393651,1406.0,110.0,0,6,114565,49.2734,-121.7872
49.440635743590505,-115.7998153407691,40.0,702.0,132.0,6,2,52773,49.438792,-115.803662
48.48996285132161,-123.42710670434141,9.258896643779222,3906.0,110.0,2,2,34372,48.48837,-123.42491
56.52599159561835,-121.23149725519822,54.40049156384934,1980.0,110.0,30,0,44881,56.523982,-121.231805
49.17256825263656,-122.65149110955798,95.48238845279558,1482.0,110.0,2,0,107835,49.188136,-122.647973
48.87865375647656,-123.32001491928358,2.1065289647866194,272.0,110.0,0,2,91510,48.86668,-123.31677
48.87681217031764,-123.70587149043227,58.59346759882835,72.0,110.0,6,0,16440,48.875853,-123.706932
48.38268339638258,-123.58332795357559,1.0,930.0,110.0,2,6,106811,48.378749,-123.577222
48.905295300856665,-123.52348101220404,11.0,272.0,110.0,12,2,26812,48.896586,-123.517684
49.17325993532946,-122.28175419130804,91.21863583753978,1332.0,110.0,30,0,9779,49.176387,-122.279509
50.70908908417585,-116.11156679111852,228.57197626966104,702.0,132.0,6,0,30528,50.712681,-116.111691
49.55257306504598,-124.8278048108245,15.40154860721028,1056.0,110.0,0,6,93998,49.547212,-124.819454
49.06708414748547,-122.0626337102705,30.576451688211332,1332.0,110.0,20,0,2210,49.070551,-122.05357
49.89129561252215,-125.23301705976647,85.0,1560.0,110.0,20,2,40371,49.890733,-125.231146
49.14718685857779,-121.90411713571861,54.15746965503908,1332.0,110.0,0,6,103977,49.13265,-121.9195
49.38011845596384,-116.7275201870901,34.974728623915794,702.0,132.0,0,6,103702,49.379824,-116.727932
52.3744757654176,-126.75284057960104,90.8024160017632,156.0,90.0,72,6,75975,52.37351,-126.758402
52.3744757654176,-126.75284057960104,97.0,156.0,90.0,20,2,46213,52.370794,-126.754617
49.26427434006598,-115.8495070440563,89.34573637611538,702.0,132.0,42,6,71744,49.265594,-115.847772
49.051513382576154,-116.44924049282209,20.0,702.0,132.0,2,2,94766,49.047041,-116.447843
49.78585631847424,-115.72993367489924,82.26058214309178,702.0,132.0,72,0,48104,49.786426,-115.728993
52.99486488079226,-122.48040611248227,86.08959570775156,30.0,110.0,12,0,24133,52.993413,-122.484657
49.30601729316826,-124.47547712157464,43.0,20.0,110.0,2,0,38352,49.307658,-124.473564
54.11663428596791,-121.94103182722785,205.283100011275,30.0,110.0,0,6,116467,54.3711,-121.9848
48.92412636309018,-123.57389484623948,2.682988657321847,272.0,110.0,56,2,97547,48.923961,-123.578115
49.057406303640974,-122.75671732863984,333.244970734664,1332.0,110.0,12,0,28370,49.055857,-122.75946
51.22633459396736,-116.88716965461944,97.70516886420467,702.0,132.0,42,6,70517,51.225773,-116.889458
49.013892932233965,-122.42775290327994,383.77613878114295,1332.0,110.0,2,0,58112,49.010192,-122.425154
48.65309348146557,-123.71052246231842,7.0,552.0,110.0,0,6,115439,48.649102,-123.706309
51.589631930508446,-122.19329769445183,47.293429875229315,30.0,110.0,42,6,72630,51.615807,-122.219671
48.87865375647656,-123.32001491928358,33.0,272.0,110.0,12,2,24243,48.871479,-123.315994
48.805777866668784,-123.19364159590114,11.0,272.0,110.0,12,2,48649,48.802535,-123.188285
49.88746731599498,-119.41291857934206,158.97629273241895,1722.0,132.0,20,0,5070,49.889337,-119.41437
50.172231623511756,-125.17463013392891,4.6940894611941895,2652.0,110.0,42,6,73588,50.171171,-125.180293
49.00829420139225,-122.07515399813146,132.93327983109387,1332.0,110.0,42,0,59109,49.005594,-122.073658
54.98510349178884,-127.32222923387921,0.0,210.0,90.0,20,0,54350,54.956229,-127.365571
49.13576278756748,-122.65405243849516,120.68330046108052,1332.0,110.0,12,0,27728,49.129016,-122.655986
49.091630122940245,-122.62210323383049,167.4580705355381,1332.0,110.0,12,0,26767,49.109148,-122.628061
52.88606744006738,-122.4470025025012,243.0,30.0,110.0,6,0,21687,52.89173,-122.446341
48.80456993922947,-123.28095432455262,12.0,272.0,110.0,12,2,37825,48.793743,-123.285905
51.98562470249484,-122.19413980643625,27.0,30.0,110.0,6,2,56749,51.994101,-122.197702
49.17546446554026,-122.31264279717149,43.36021950768243,1332.0,110.0,2,2,72136,49.180651,-122.316592
48.79252957374162,-123.49569057901202,7.463356886741714,272.0,110.0,42,2,81170,48.803946,-123.491045
49.372204539872904,-121.54187077885327,38.73206314963828,3540.0,110.0,56,6,71345,49.370772,-121.542913
49.00217550767658,-123.62807844574948,6.0,272.0,110.0,42,6,86330,48.999607,-123.629535
51.61258487950207,-121.19159181655891,23.0,756.0,110.0,42,2,98813,51.617088,-121.18873
51.55852059132026,-120.98521860772108,74.49623509796712,756.0,110.0,42,6,86415,51.555627,-120.981795
49.191385041701714,-122.80084640852262,286.7040218206999,1332.0,110.0,12,0,11291,49.192889,-122.799875
49.15858748355145,-119.52823290972643,53.150150050990426,2970.0,132.0,42,6,72272,49.154021,-119.526451
53.94003304556977,-122.5128545470336,65.0,30.0,110.0,20,0,21115,53.941115,-122.510677
50.283684233119075,-118.94463904046317,132.8585460607736,1722.0,132.0,12,6,80437,50.293384,-118.936555
53.983585936794086,-122.72356666122262,143.26083615723803,30.0,110.0,20,0,39823,53.977494,-122.727666
50.0408454568953,-125.21207956559468,75.0112281446941,2652.0,110.0,12,0,4309,50.048123,-125.209061
58.438117605913845,-129.995123508951,115.53856035664055,42.0,90.0,42,6,70809,58.439237,-129.999327
49.17288164654014,-122.73761048035766,298.54295700480935,1332.0,110.0,12,0,20685,49.170347,-122.740921
49.15592570127015,-122.7911035323973,359.9296856738734,1332.0,110.0,12,0,2449,49.160335,-122.789733
55.76772416299507,-121.01365153762659,131.6089731258736,1980.0,110.0,30,0,14512,55.765468,-121.026807
48.85089588804323,-123.29763130243633,13.529237572349198,272.0,110.0,42,6,64625,48.845238,-123.306165
49.0414347194928,-119.23738628131217,116.19467137299195,2970.0,132.0,2,0,62934,49.153611,-119.235846
50.14167620364897,-120.28347947346856,69.56657966095818,650.0,110.0,6,0,11650,50.140767,-120.284027
52.96581060366799,-122.4564070077703,229.9367833752619,30.0,110.0,56,6,77995,52.974219,-122.458094
48.509917693445544,-123.51822770478282,6.0,600.0,110.0,2,2,73338,48.510093,-123.511854
50.705178846800834,-120.33905521728097,89.46705084417957,650.0,110.0,6,0,31247,50.702511,-120.340791
49.773936990693215,-124.42908311211856,103.66778144590437,1332.0,110.0,42,6,110766,49.775207,-124.432386
49.28878262140027,-124.41687026631055,25.003143021466,1122.0,110.0,20,0,3865,49.289667,-124.413781
48.741109708622915,-123.76961414279583,46.0,2070.0,110.0,2,0,4123,48.749642,-123.76967
49.02275150078155,-116.50016235411982,7.0,702.0,132.0,6,2,40825,49.028384,-116.511483
49.629703611833904,-124.08040548501658,10.0,1332.0,110.0,6,2,70729,49.629145,-124.081226
49.11737384941117,-123.85524221981409,8.537016582199655,342.0,110.0,2,2,6547,49.126133,-123.868892
49.24108025330492,-122.3795374325487,130.90482813430972,1332.0,110.0,12,2,107780,49.235894,-122.389268
49.38187524789703,-121.41737816100307,13.587405010530631,3540.0,110.0,20,0,33380,49.381547,-121.418893
49.54654753656386,-120.75999939330688,20.132135510497864,3540.0,110.0,56,6,70316,49.545746,-120.761566
49.039806391920344,-122.5328919896633,210.6454120171416,1332.0,110.0,12,0,23468,49.040467,-122.536008
50.26070768335778,-117.81584199751326,8.952910515183401,702.0,132.0,0,6,91914,50.26295,-117.81945
54.66037583225635,-128.38322969192657,143.85704845232274,210.0,90.0,20,0,58979,54.65781,-128.386031
53.837276453661346,-122.63259158036021,473.24952470388797,30.0,110.0,0,6,94471,53.837314,-122.63264
49.30284988822692,-121.7893888530707,113.0,1332.0,110.0,20,0,51840,49.300592,-121.786873
48.82549999425602,-123.46544212160853,3.9065434065688716,272.0,110.0,12,2,19093,48.829553,-123.466102
50.460530728338014,-119.77369498822084,126.65228380920034,650.0,132.0,6,0,21196,50.460834,-119.770883
49.774295662821004,-124.98178278473293,110.6720794325748,240.0,110.0,0,6,109717,49.774863,-124.97606
50.4616612815695,-119.19797182706307,32.63014297100274,650.0,132.0,12,0,33323,50.462557,-119.197444
56.504841962809365,-120.89235808803754,110.55169773630733,1980.0,110.0,42,6,101604,56.511316,-120.864952
49.208826747486036,-121.8210248877661,47.4033123103881,1332.0,110.0,20,0,43233,49.208467,-121.820529
49.20791902860917,-123.04500849220663,57.80104366067132,1406.0,110.0,12,6,108185,49.207563,-123.04591
49.917815705401864,-119.3943198039603,172.68097748434454,1722.0,132.0,6,0,5080,49.915587,-119.391329
49.174236631778335,-123.79187052753154,15.0,1056.0,110.0,12,2,50338,49.173031,-123.784074
49.11737384941117,-123.85524221981409,27.688078266094433,56.0,110.0,2,0,45476,49.104148,-123.864097
54.063724996798214,-122.38312993188585,190.35277414696012,30.0,110.0,20,0,24927,54.06289,-122.38283
49.09953495532989,-123.84680989051856,11.0,56.0,110.0,42,6,67398,49.101941,-123.843796
48.68549330757791,-123.57273822058262,202.4537099653644,2862.0,110.0,2,0,46716,48.690691,-123.571757
49.072806704386366,-122.65478480593981,201.82047516480026,1332.0,110.0,12,0,20086,49.067069,-122.654634
52.91599854009382,-122.45729764819615,188.03163674156062,30.0,110.0,12,0,39709,52.919329,-122.450481
48.67316071033189,-123.61104863293666,13.0,2862.0,110.0,2,2,41617,48.673781,-123.606367
49.48694560599751,-124.8003173448896,29.020168060502375,1260.0,110.0,6,0,68388,49.488291,-124.803971
49.10059468569528,-122.7987283778721,417.52182735519216,1332.0,110.0,12,0,11042,49.101182,-122.79034
48.97801423097677,-123.67328594817103,4.0,272.0,110.0,12,2,34876,48.983315,-123.677261
49.48473898400707,-124.69385819834665,7.5405751061066395,1056.0,110.0,56,6,65621,49.48355,-124.693975
49.2906665234997,-117.66793372185053,18.0,702.0,132.0,56,2,89078,49.28979,-117.668248
49.83373530792071,-119.43922434132918,153.52866131203044,1722.0,132.0,6,0,25101,49.829418,-119.445191
49.26410360792645,-124.2440717174525,34.95806227156115,1122.0,110.0,0,0,104520,49.260082,-124.243058
49.28146872964177,-124.16079321431708,10.450829687542159,1122.0,110.0,12,2,44769,49.280891,-124.168754
49.18029387080555,-124.05031970180704,52.0,992.0,110.0,0,2,89337,49.177561,-124.059486
48.55086271351011,-123.43804253134076,66.0,3906.0,110.0,0,2,25608,48.553989,-123.432275
52.96581060366799,-122.4564070077703,189.31079985441647,30.0,110.0,2,6,100124,52.96285,-122.454797
49.021460428158434,-122.27593682108954,52.934052276496104,1332.0,110.0,2,0,24416,49.020226,-122.274093
49.11687407971453,-122.60381216732411,249.9332655428296,1332.0,110.0,12,0,57042,49.120156,-122.603064
48.64314836184351,-123.62414466835646,62.0,2652.0,110.0,56,6,84872,48.647198,-123.619706
49.03137076517198,-122.33693697158523,280.2854986177067,1332.0,110.0,12,0,10315,49.04536,-122.332324
52.109761831828436,-121.98953188210437,199.48078817550942,30.0,110.0,56,6,70987,52.108814,-121.993226
49.15689855616021,-116.5317907413366,61.0,702.0,132.0,0,6,104803,49.160049,-116.52839
48.509917693445544,-123.51822770478282,18.0,600.0,110.0,2,2,85647,48.502538,-123.527414
50.49783350596335,-119.18869048943745,15.505060838206322,650.0,132.0,2,2,16902,50.504493,-119.195356
49.01735913704113,-118.41520053319485,159.23869710883952,2970.0,132.0,2,0,7978,49.014954,-118.41527
53.999083058940876,-123.99127660675884,80.0,30.0,110.0,20,2,24977,54.006452,-123.989908
54.745649296897476,-127.11546743869533,262.2531888752396,210.0,90.0,20,0,29041,54.734236,-127.113557
49.54784009680787,-119.56306442502385,87.0,2970.0,132.0,0,0,33016,49.55473,-119.56992
49.07117158814728,-119.52504572770395,210.96919984300135,2970.0,132.0,2,6,99240,49.067718,-119.521399
53.94765090591218,-122.76023464709895,212.97297883347554,30.0,110.0,12,0,11878,53.952223,-122.762787
48.63040060913144,-123.43498646882657,6.0,1640.0,110.0,2,2,32635,48.63064,-123.43225
49.174236631778335,-123.79187052753154,2.0,1056.0,110.0,12,2,57146,49.172002,-123.789807
49.78585631847424,-115.72993367489924,73.06113275487624,702.0,132.0,72,0,48789,49.778605,-115.727795
49.20035120737268,-122.42465151838017,89.05878670762293,1332.0,110.0,2,6,78669,49.198225,-122.428606
50.04739530542577,-119.40268368239987,54.795581494556934,1722.0,132.0,0,0,8550,50.0517,-119.40306
51.20051272542358,-120.13627235251037,215.8013317206472,650.0,110.0,2,0,61622,51.202893,-120.136847
54.2483153707704,-125.75741714791485,48.26544935102595,210.0,110.0,20,2,57213,54.248575,-125.756144
54.83346819146952,-127.21402066665186,185.33719181694747,210.0,90.0,20,0,52786,54.832527,-127.208658
51.44782250367103,-121.11994246918393,62.60182575260317,756.0,110.0,6,0,19902,51.456581,-121.125437
48.98515629737229,-123.68384504796514,7.0,272.0,110.0,12,2,29903,48.9875,-123.693652
49.07061007901527,-122.71455255227123,290.92125768265714,1332.0,110.0,2,6,100756,49.069294,-122.718569
49.141240486567995,-122.55525471732116,268.64370289179834,1332.0,110.0,12,0,4640,49.134184,-122.559467
48.87006359543554,-123.28911753497533,33.52331612531163,272.0,110.0,42,6,93475,48.868493,-123.291744
49.19212923601193,-123.86011382640345,6.0,1056.0,110.0,12,2,6637,49.189818,-123.860839
56.88834924534669,-121.14109167938607,262.0,1980.0,110.0,2,6,102558,56.8882,-121.143
55.74243821346584,-121.30740901212683,157.96473087056037,1980.0,110.0,56,6,102552,55.741601,-121.308377
48.7783373679548,-123.80145378967914,41.0,2550.0,110.0,2,0,43882,48.780655,-123.800922
49.69790959084778,-124.97512143442074,111.55958596962581,240.0,110.0,6,0,12169,49.69997,-124.979607
48.630677163353795,-123.4175778543132,57.0,1640.0,110.0,2,2,33068,48.634829,-123.417764
48.86831635454385,-123.3489686517221,3.0,272.0,110.0,12,2,21353,48.867128,-123.349197
49.1134670325228,-122.40261604604544,101.91050952260197,1332.0,110.0,2,0,27669,49.112777,-122.405498
54.025442238979046,-122.85593598728818,286.4163651736619,30.0,110.0,20,0,43441,54.03147,-122.85316
49.075298140394516,-116.60464869402144,21.0,702.0,132.0,6,2,46061,49.066022,-116.603057
49.22134768842767,-122.38567115924431,142.76294410278962,1332.0,110.0,20,0,11401,49.218112,-122.389652
49.18324019460274,-122.77873974965544,329.2526359239615,1332.0,110.0,12,0,11188,49.179043,-122.783452
49.54784009680787,-119.56306442502385,9.0,2970.0,132.0,12,2,50858,49.54196,-119.559735
49.08623761376068,-122.6021725123305,194.59439393859205,1332.0,110.0,12,0,5810,49.084576,-122.604703
49.321841327291416,-122.90359083615533,16.0,1332.0,110.0,20,2,22244,49.317629,-122.910012
49.40211602124885,-123.51212114053146,54.30247899379609,1332.0,110.0,2,6,76196,49.400841,-123.507997
49.8393067167135,-119.68458374081987,6.5,1722.0,132.0,0,2,82526,49.83684,-119.68033
50.41250457153257,-119.1958188042674,110.0,1722.0,132.0,12,2,62374,50.415608,-119.190174
49.02300892682009,-119.4717418236996,230.85984266420817,2970.0,132.0,12,0,21290,49.02473,-119.47025
48.796040290239944,-123.75180751256111,64.32202060785262,3782.0,110.0,42,6,77112,48.795266,-123.758018
50.43823469599206,-119.50132664138127,178.16830314587705,1722.0,132.0,2,6,79614,50.439886,-119.500549
50.956569144835875,-120.12464614020692,24.0,650.0,110.0,2,2,40416,50.955658,-120.130403
50.8806300849515,-119.42557010772364,16.0,650.0,132.0,30,2,45212,50.88007,-119.426333
49.09384337817911,-116.53379326411368,28.90290655719903,702.0,132.0,42,0,98815,49.086502,-116.530457
49.1632409358971,-122.40185728571218,15.880147667630155,1332.0,110.0,2,0,58902,49.158588,-122.399587
48.85714663284818,-123.47710786156522,11.0,272.0,110.0,12,2,15137,48.853017,-123.474213
48.796795791271656,-123.65086543663061,100.0,4032.0,110.0,6,0,4125,48.794838,-123.653166
52.0862703186293,-122.179966438859,36.679755575682506,30.0,110.0,42,6,75941,52.09054,-122.182063
48.944849624354234,-123.76576793398003,73.18783319499902,1892.0,110.0,12,0,3369,48.950371,-123.77069
49.04598453515903,-122.66942703142166,200.24995480196264,1332.0,110.0,12,0,51518,49.046324,-122.67915
50.679752239257795,-119.31764914994761,61.335051474474156,650.0,132.0,2,0,20964,50.68045,-119.3214
49.6698979529799,-125.14218157058927,3.0,240.0,110.0,0,6,104650,49.661277,-125.134726
48.65254837622876,-123.56468341020343,60.0,2862.0,110.0,2,0,54308,48.648778,-123.56258
49.04969201659346,-118.50540844392755,120.0,2970.0,132.0,2,2,62882,49.046719,-118.505483
49.88784944840805,-125.13312734682987,41.93206896488291,240.0,110.0,6,0,6911,49.894044,-125.13852
48.99793420908218,-123.58398018349422,3.0,272.0,110.0,12,2,31518,48.99288,-123.582999
49.37642478342149,-119.62587537183836,55.0,2970.0,132.0,0,6,109852,49.378464,-119.622987
50.46192630585902,-119.72556662313492,40.505969006731355,650.0,132.0,6,0,15924,50.461717,-119.72129
49.17623047993172,-123.81581738004557,3.0,1056.0,110.0,42,6,73258,49.17131,-123.828347
50.65315597702236,-119.19386860731791,66.85907652723809,650.0,132.0,6,0,28017,50.649436,-119.193577
48.97388646613053,-123.56185930060428,4.0,272.0,110.0,12,2,58569,48.964976,-123.551646
52.15589456762383,-121.94243309270294,196.35170725273753,30.0,110.0,6,0,52206,52.155551,-121.947032
49.53214680742761,-115.8104179016498,168.0,702.0,132.0,42,2,90433,49.532556,-115.810551
49.3024627440572,-117.6411049517923,92.62812315901708,702.0,132.0,6,0,80232,49.298681,-117.645481
49.17908760360394,-122.47460110158734,49.227965703331066,1332.0,110.0,12,0,13605,49.174597,-122.468886
53.95447772759493,-122.92849469113573,64.40167768930452,30.0,110.0,20,0,51990,53.957522,-122.92767
49.26410360792645,-124.2440717174525,18.0,1122.0,110.0,12,2,52660,49.269237,-124.241679
48.830929850783555,-123.24933379032869,3.0,272.0,110.0,12,2,25723,48.832152,-123.248883
48.78449350231064,-123.84972617014571,10.0,2550.0,110.0,0,2,102212,48.790718,-123.855148
50.428898033976175,-120.30809437321604,15.249326893027153,650.0,110.0,42,0,99085,50.428115,-120.309816
49.52252108110955,-124.75343288522902,8.823009343234618,1056.0,110.0,0,2,74365,49.52277,-124.74912
49.02894808486162,-122.35579047154765,268.3789124921635,1332.0,110.0,12,0,38186,49.017889,-122.346724
49.0574400886631,-122.38135204178903,364.83076212397714,1332.0,110.0,12,0,10747,49.054751,-122.383963
52.44468549999307,-121.91125278115115,118.0,30.0,110.0,6,2,26950,52.457614,-121.93363
49.90561520734288,-120.90778893362935,26.0,3540.0,110.0,2,2,59434,49.90468,-120.913962
48.37382736745778,-123.56199371676783,32.339470593944434,930.0,110.0,42,6,73842,48.376844,-123.549314
53.84630965201239,-123.01861619591195,308.7909521835197,30.0,110.0,0,0,92702,53.84543,-123.018
49.09711835983676,-117.55882520491751,7.0,702.0,132.0,6,2,53839,49.104956,-117.557512
48.810544865771234,-124.10157102270384,31.856127754438425,306.0,110.0,0,0,102278,48.810284,-124.100269
49.017754616411644,-122.76738576160376,326.3326628881659,1332.0,110.0,12,0,8828,49.023582,-122.768753
49.533112202687605,-124.62469372112423,35.0,1056.0,110.0,12,2,38757,49.536833,-124.626002
49.22134768842767,-122.38567115924431,190.4519420045005,1332.0,110.0,20,0,42877,49.226883,-122.381345
49.166427535777906,-122.70396472205658,251.48511563592402,1332.0,110.0,12,0,34780,49.165613,-122.709615
49.25574104405839,-124.18878597467638,8.0,1122.0,110.0,2,2,46375,49.248394,-124.179007
49.517607201246115,-117.62708579144189,150.6827159485756,702.0,132.0,0,6,104199,49.523293,-117.629793
49.40742760306126,-120.25746506003442,102.8384045675923,2970.0,110.0,0,0,97938,49.403003,-120.255659
49.050327356019935,-122.47538174663171,525.0020755688419,1332.0,110.0,0,0,25909,49.055131,-122.470792
48.93004892423162,-123.76152292519221,30.0,72.0,110.0,2,2,52435,48.9299,-123.757965
52.331481637787405,-122.2724433370747,96.22661956619255,30.0,110.0,56,6,75853,52.330464,-122.271757
50.82903781640219,-119.32057627505253,198.57777860628573,650.0,132.0,6,0,59784,50.826309,-119.319481
49.072052387735376,-122.54753127374002,124.1986208545267,1332.0,110.0,12,0,37583,49.070389,-122.543533
49.08228060033511,-116.61108215679852,7.0,702.0,132.0,42,6,88482,49.081851,-116.612845
50.561674346012786,-127.01053186933763,286.4043895504708,2450.0,90.0,0,0,103103,50.5641,-126.9986
50.358890429802244,-125.91725609388551,76.5291044164077,2652.0,110.0,0,0,110382,50.357128,-125.91709
50.027716440634975,-119.39932289342516,125.12635998472653,1722.0,132.0,12,0,43287,50.032736,-119.404323
50.656818835065906,-120.08163874551765,177.9863706739954,650.0,110.0,6,0,60435,50.663284,-120.069416
50.88039835374367,-119.31372653474523,18.0,650.0,132.0,6,2,61602,50.873396,-119.323397
56.485960363473126,-120.91141421861191,101.25217072566927,1980.0,110.0,30,0,39080,56.486508,-120.913271
52.972211384259566,-122.41267211073404,228.7114583093244,30.0,110.0,42,6,72809,52.970966,-122.416529
49.05908075308108,-119.00140967390715,48.47685306146061,2970.0,132.0,6,0,53594,49.062714,-119.005146
48.54565417619885,-123.56528839409894,35.0,870.0,110.0,2,2,40417,48.550715,-123.57053
49.472506349429025,-115.82348251777077,45.427301925101695,702.0,132.0,6,0,390,49.464468,-115.830377
51.52574582148919,-120.85058798913526,49.6941981896742,756.0,110.0,2,0,44788,51.522938,-120.846808
49.50456431416706,-115.78699293853535,80.58411034531201,702.0,132.0,6,0,6054,49.505631,-115.789394
48.73408034803694,-123.68738226848139,19.0,2070.0,110.0,12,2,68828,48.737691,-123.698369
48.66592271956096,-123.55949283140151,69.43849687357881,2862.0,110.0,2,0,26421,48.672451,-123.556242
49.04188207932864,-122.5800663521939,172.16437758331458,1332.0,110.0,12,0,24950,49.045567,-122.58064
48.60597465615657,-123.4382751127797,0.0,4160.0,110.0,2,2,47331,48.602502,-123.442984
53.81814231890021,-122.65584859650855,263.9496808479855,30.0,110.0,20,0,20070,53.808917,-122.655759
52.96581060366799,-122.4564070077703,220.47380294832072,30.0,110.0,2,6,100197,52.966077,-122.452851
50.08628825614392,-120.76812130529429,196.78330895737415,650.0,110.0,6,0,34171,50.098404,-120.766868
49.29109544524026,-124.19680203652726,42.0,1122.0,110.0,2,2,33324,49.296515,-124.197801
48.66371155816413,-123.6313257669813,28.0,2862.0,110.0,0,2,96310,48.66688,-123.63903
