pca1,pca2,pca3,pca4,pca5,pca6,pca7,latitude,longitude,well_tag_number
12348.078889726652,-1348.205318398493,200.0434990955905,-72.57994336673757,-9.472587827717543,2.019902037777764,0.4515568166726259,48.507918,-123.469305,56987
7037.681424820085,1251.075921963165,258.4561720063902,-78.35996856643095,-3.6139412124124832,-2.2305270790574663,0.5259776256981133,50.699643,-120.589325,51656
-32548.190067611642,-28.524908861266987,-18.680392492837196,16.909612086428524,-16.01942342401249,2.8008486456586663,-0.15201409320024506,49.700702,-124.86233500000002,12082
-43327.71809801812,265.97965851089344,-369.58201513561966,205.1092317761761,6.377619233309899,1.279875757182476,0.8950084731946261,49.02171,-122.712463,1301
-31703.421628060965,-619.4530152140798,298.0487889465596,-90.63278941760038,-17.095527454697447,1.6058407074942065,0.5865299547997331,48.881251,-123.570393,12931
-19908.542957095047,-1999.8741719776813,707.0340631502759,0.8425055598062624,3.9756256201082345,-2.4523251329227125,-1.0610798691592933,50.300785,-119.270122,24736
-25504.776838305297,-624.0701987165795,-110.91525750630406,-95.8506878771498,-15.717000252456591,1.3980459369964937,0.7781007231104065,48.878407,-123.318956,19130
-11881.301483283347,-968.8609030138724,-256.40413763513925,-0.4130926019862112,-15.756370843583296,2.2666525018310515,0.6923375362032671,48.73686,-123.665417,32756
-2752.080999686311,-63.242904708045685,-420.50317383645563,202.28090472108607,6.6007232271494605,1.6000173758956178,0.8015099545186491,49.004292,-122.754417,41878
-26875.92775606059,-3619.0760870108784,-251.25255983054717,100.96581661319959,16.577172261618248,-1.1362193029495125,-0.8334787938282245,49.00982,-119.462468,17783
57760.204242182226,5469.058431884617,-315.33795150163763,-113.21548621219854,11.571037972203307,-0.1807550989403733,4.287310997407285,48.545125,-123.583719,102344
65546.44320661854,-1387.7462830507886,172.26952920490208,-22.29018058358555,-16.554915148261713,2.428552446978924,0.3205636849885785,48.887608,-123.50556,110184
-41867.21846827858,-787.3456502510498,196.5135419928564,-94.027399150354,6.699996326372666,1.3318816889357648,0.1568785619267555,48.679131,-123.479058,2769
24016.686241769352,-1367.3717623294556,-291.08043246084407,-91.29174456859558,21.23274288144746,1.9031334261389723,-0.17682809446848086,48.65751,-123.65606,68656
58158.66240740045,4107.5568103551,-77.03630771904946,-68.95036962474695,22.89700935819568,-4.182263539390902,-3.6665907216092597,56.291132,-121.00676599999998,102753
65612.38003668906,-1561.311293267215,-363.48907849336473,-26.295844152118782,13.773969773832535,2.433344668810504,-0.14219040876022934,48.771126,-123.685372,110252
-27999.822022561675,770.1240632430852,668.6235334774307,63.53746091831597,4.485530603497829,0.3276242646611847,0.7521025207441684,49.219449,-122.48303,16623
-22372.54383947605,-1040.671476445151,245.11750264363,-79.23193459078762,-9.607479473118884,1.7538940670455463,0.525732685732953,48.576125,-123.48729,22265
-38853.68651804821,319.3905171623163,725.2274005978412,47.32689429803033,3.2290483983410714,0.482034467743202,0.588408149729319,49.074101,-122.556617,5773
3788.528928620776,2605.9498695813786,-354.7528982845593,55.9887125358521,-19.170758848795646,-0.8340927551425239,-0.8273665775355491,52.953254,-122.450051,48397
60736.59903250731,-4156.189442998805,-298.9975385726541,78.27834364457357,17.21628987879971,-0.6169394041900973,-1.1366702335828132,49.159317,-119.55192,105397
41366.011886552296,-501.72658068913313,-359.3640452987232,27.56063893363509,-26.581586103800486,2.682650041026777,0.9514007316441471,49.047526,-123.884751,85998
23070.734745553636,-348.05386606791023,471.158000595086,-60.77223873942923,-13.147895847087511,2.1363790450895577,0.3764077715973687,49.077571,-123.975169,67701
23117.861255345048,-1363.6530652780473,647.8826092951647,-26.56927829862956,-11.737363390288118,2.4212678666392704,0.1197622500726569,48.684007,-123.726579,67756
-12407.91608950033,-1126.030356679758,232.42330762686356,-76.31558391108489,-9.563013341396623,1.842483146637791,0.5040233506402606,48.569474,-123.492146,32230
11296.843517910636,2352.3889325481946,-324.93910386485766,-74.57195589652787,-19.548212155590914,-1.2296733826338155,-0.06713384108833956,52.109679,-122.151077,55907
-22823.31595118929,1107.2341542443812,-431.0741640579172,-85.45513018488806,31.74985554245591,-1.4772488939558388,0.9059985444369654,49.368311,-121.45925,21798
3967.690578764373,2461.3840731963337,-91.64129632222216,130.7912146729607,-20.299669527760415,-0.4940639525792933,-0.2988613827885433,52.306555,-122.305634,48577
-11357.031491107444,-773.3519598922388,270.81402195889353,-57.773809719122355,-16.974670275812358,1.7673134724267592,0.5931941830555696,48.85841,-123.46325,33278
7476.1738583525175,-72.05894219111035,-449.5707242068077,128.49118112085446,6.893360721030359,1.2090793922595866,0.8270153746048649,49.044935,-122.584765,52106
7809.81834145591,98.86230590880727,-308.7306498079027,-108.521547471013,-22.065011880208846,1.77877605306052,1.0876733553792441,49.103958,-123.845981,52438
-37690.36975735654,-526.0532571895642,-95.11757486534168,-105.09827553501829,-15.781615096808894,1.2683566070900154,0.7806634631684258,48.89506,-123.33946,6944
-1360.3635854511122,-523.0831302983778,-242.1777399670187,-69.67043721041914,2.2974285252179807,2.3070295439040303,-0.14520074026629914,49.306083,-124.38338,43273
49955.570348632216,-1096.9733405000607,-324.284071991738,94.5467621080033,0.22606831175452866,3.0451708762653618,-0.1492391395117944,49.179376,-124.058743,94592
52997.77237733116,-1297.8116389336371,188.2541859032221,-26.533666523787225,-16.645114196260568,2.367432050422736,0.3759290522207498,48.859248,-123.51085,97635
-28135.10932826016,-2036.8916993213325,-84.73423797861433,-20.34860046770152,6.235831155830665,-2.5120831674784587,-0.8777799246642595,50.283248,-119.265371,16511
11866.840359781467,487.00448986286926,-452.4298911613475,-63.99387503734913,8.189192660266094,-0.03964168780440914,1.0100467810983254,49.229328,-122.246269,56492
10711.321909859682,2539.0493094563462,502.2473966631525,43.10872122636925,-21.848255262225827,-0.8819408652220393,-1.0859112911526154,52.945776,-122.442541,55319
29988.038700179746,-3270.9720316392822,-9.982601216215805,18.306183893416268,-10.43209694275907,-2.820221408809757,0.2420663729403211,49.235431,-117.67452,74642
-24276.676020514413,-3119.5229785558413,-137.01205382405217,-9.082722562949671,4.313063680401862,-1.6584719915406554,-1.1109073638087514,49.86166,-119.58943,20378
-34666.83338482338,710.5545883775168,-411.73504401530084,-92.32119453682436,7.700708378881584,-0.5613207626307888,1.2003091374239596,49.115969,-122.063437,9958
18078.75975540412,-2560.191455229571,378.458925973492,139.3231209474899,-10.5350148150076,-4.5732812726866605,-0.3125039122065853,50.5408,-116.059969,62727
-19755.85636182502,-3532.822262263822,-185.13672484913232,-73.35818872398531,16.76562541320467,-1.5164050661889277,-0.9980819841836074,49.190131,-119.761749,24902
-8101.163447206808,68.6628327992439,-432.35882213407433,56.914964140408465,6.8804190017320845,0.7213629910359108,0.8765033064760588,49.047666,-122.470984,36528
-26828.813944685262,2043.912942521497,-300.57781367814107,-102.4752377866325,1.1082799071797935,-2.128619616699039,0.17075952639063058,51.321635,-121.387072,17785
9894.221662294884,2751.5620834574247,-109.1693370719002,3.783782662618544,-19.51058529796088,-0.9310654307251096,-0.8996729416487074,53.010408,-122.600412,54501
3309.137020792117,4682.79329106856,472.2540210997029,-17.848675898627953,21.334244262986328,-4.838964958226431,-3.5275904451051385,56.361016000000006,-120.639678,47900
13425.972450371226,-1365.794472776685,198.69858368304742,-73.11261237269352,-9.483814955782721,2.0654641286992432,0.44069463625831895,48.501446,-123.506135,58065
11697.354946141748,-974.885293626008,-323.9707503961322,-57.025348749285,-15.117451750960555,1.9530918972156008,0.6496652762842604,48.841112,-123.481528,56334
3717.118420070383,3592.2005142478074,208.1776038827038,7.664332355665604,-9.951991650698732,0.6561457206747412,-2.3241103362187308,54.042054,-124.936283,48317
71358.2476609069,-877.9926106305272,-151.43698738192302,56.42780170853594,-15.481591832765002,3.8606888756223703,-0.5585412369718468,49.796617,-125.080195,115992
-17036.792003689578,2773.992148775603,-330.057890964096,86.11145322191307,-19.29264746096537,-0.8401723247932971,-0.7465301086233813,52.963267,-122.473492,27571
-4824.472431511463,-2169.624712900215,-142.9371286504314,-41.74797769884553,6.578272769258491,-2.735138461633537,-0.7854822689303423,50.278627,-118.951971,39822
9265.741096603626,123.34419625356216,235.36841670395458,-70.73088287965867,1.2887361517320308,1.5101425488775262,0.4582203617775583,49.135339,-123.709121,53893
-22301.97055046881,151.23808515973766,-405.21220475984774,150.31307818095027,6.6605112463149725,1.137648473124348,0.8395313140677284,49.077507,-122.649837,22327
-20869.52785297897,-966.6234753834963,-233.53638303553018,-51.23024279981905,21.035264971883844,1.6187319793452104,-0.061071298990440726,48.685518,-123.586168,23768
6217.020255711375,4452.050681396784,170.36303136115708,-47.71318260238035,21.889463705501665,-4.788882563947611,-3.2946471362983636,56.086308,-120.617482,50810
10582.295780345648,1050.8599970218518,-407.3393334821994,65.56710782255577,-1.9362697529650976,-1.2648560480961266,1.118079356093869,50.110319,-120.798694,55203
8736.55480657019,3215.0457563992372,-376.49413911264367,-51.669938322699544,-17.76232786654683,-1.218603116256627,-1.5107991186065357,53.916896,-122.881425,53340
-29057.8424692809,194.09573373756118,-397.1525999834571,158.7214248363339,6.591752600887633,1.1378270513917053,0.8129263923760613,49.062199,-122.672012,15571
-38979.0330597325,326.2885163204433,-384.37283949535777,-5.018562109057941,6.732677851380367,0.3188441229024781,0.9423803824177348,49.072529,-122.514514,5649
52509.89845592436,-1281.0094786422112,189.70480456232502,-42.769790242170785,-16.61636399700085,2.2851118261281287,0.3738481564030435,48.873257,-123.497956,97147
-6405.0395460695,-1983.5323981683555,-109.79503946100132,60.66292026210456,-9.236089156051962,-2.0172480440694938,-0.6065730211799264,50.47222,-119.25331,38240
-3589.984940001216,-603.6571602463126,635.8389853348643,4.516010387509481,-0.6821276492786428,2.366886287648704,-0.3858126736011497,49.286038,-124.220814,41043
-2990.4188674455604,3393.7006707825562,-374.7084586971131,-9.78439712743976,-17.638669675652363,-1.5078235100457211,-1.3668130980258195,53.975603,-122.56719,41612
-4410.4204943142895,-1138.3396548176866,-259.06875293357643,23.557880460230876,21.024333643462878,2.061769162135482,-0.10653384270812254,48.659707,-123.625563,40228
-12925.439996592782,424.7887523799383,-414.8478801001001,-0.6206235498612342,7.482466175289153,0.4366223322036175,0.9690473050694072,49.14443,-122.559363,31701
20236.310377306163,-1107.069837504892,245.21272859499442,-63.21002915537514,-17.002694294330965,1.5887879265715692,0.5967664065466651,48.78233,-123.05649,64873
-41930.03131839996,-889.8753539579527,203.15633423197696,-87.16849938302353,30.470740311823352,1.1774511639940957,-0.26861194088814216,48.571585,-123.460256,2707
-31505.18056124978,-526.3136287781708,-102.87423528007764,-103.93656755814051,-15.648970064743285,1.3704725099099764,0.7570470344323649,48.91131,-123.41856,13129
10872.096398263971,-1133.396019537702,-297.46863739978807,-49.19223160589391,18.457030359159926,2.034128920051946,-0.20986322551536246,48.788657,-123.792404,55510
-12682.021337530838,-1084.5494266118897,693.4180606630307,-36.19588015502599,-5.947133057795674,2.0285219343135013,0.1923433279881808,48.627139,-123.645462,31955
-6738.102222195342,379.98202278179986,738.3261294801625,-50.426296397924155,3.9319888369420966,0.17599548680387947,0.664899809149756,49.124496,-122.493599,37887
-35539.605458281716,-1767.133719208851,-325.65256246744417,223.72910348909093,-8.733735074355312,-1.6490080928106876,-0.4278644183856122,50.424047,-119.230732,9105
-24480.991690842147,157.64783757630047,-403.00069632222437,160.5057111912285,6.6229451573608635,1.1912421848546195,0.8567820816330591,49.052666,-122.672759,20148
-24355.088979834316,3399.548003428128,-350.6583932329206,120.8540170135027,-18.148926092376932,-1.0059731622794728,-1.3533949023731218,53.89151700000001,-122.674421,20248
57972.837798246954,7237.711942224627,117.62571845812677,-85.57897139066222,28.53431445239329,-5.44826100847716,-2.5586667023164926,56.890726,-121.057357,102542
-13791.459965385231,426.7908285265315,-414.76821720961584,19.34140437658489,7.460772684227832,0.5024081067550512,1.001069518437387,49.113599,-122.549112,30835
-19502.081351636785,-903.4126093936025,-253.9786080216205,142.50918667599785,-15.845512369467693,2.681360651994224,0.7353528916737312,48.729257,-123.615396,25135
-1909.7943368420654,3447.2243483241805,-220.1543571045415,78.33586585335306,-9.04703371653244,-0.10291788009070932,-2.0273306225029577,54.052124,-123.853561,42692
13602.587065463269,-100.34182495281742,658.1513973476821,68.68440198351115,3.5160914397718637,0.9259557227624226,0.4581472010138319,49.057086,-122.557699,58231
3844.584425271109,-2606.970209883916,65.5274707272502,-17.272084139201297,-9.806850176447757,-5.2896833083087875,0.5150061822685594,49.788914,-115.731123,48494
25646.358435859565,-2547.7003549981114,522.1691981391039,-37.6536508121455,4.287823757978119,-2.0471633575784858,-1.0810434613768731,50.063593,-119.380615,70294
-22692.05749583904,-967.049734039534,172.95778127245185,-86.36411899801108,6.757093007706258,1.4766306287106143,0.21626087581927,48.617323,-123.42268,21945
40987.14578693824,-1575.1796656436982,162.54953240155416,-43.44397992451808,-9.316823194324408,2.3411987512694035,0.3713443037413177,48.516644,-123.488804,85627
22289.04104397526,-2873.0020603685307,38.22998134713364,-39.58864830745323,-9.907582042510525,-5.049865598512482,0.6564048468742391,49.519832,-115.78838,66940
-18229.636110410374,-1749.5749004648223,-193.5729052870157,-23.72895073835,-8.672761108748867,-1.873020790132625,-0.8170258886012353,50.642351,-119.926324,26414
5274.730255884175,137.09533031450985,240.73316218697812,-78.18746625315033,1.2325650858966049,1.5910330299521924,0.39125282654419896,49.165437,-123.85278999999998,49902
-17932.593707196647,-271.54800847716,-5.288967215559949,-80.9523776655346,0.7686953977510792,2.274527621579328,-0.3583059812565028,49.532167,-124.619407,26699
-8496.262409268662,-814.2068720046547,267.824615748592,-70.54869880819493,-16.98904517234269,1.7380688803509765,0.5920484803985759,48.845558,-123.450004,36139
33728.094281563965,54.724069189412496,-472.22191987639656,-86.86107383449519,7.794445168841658,0.4125380535079489,0.8591628173723665,49.129668,-122.52083799999998,78356
6023.347361559527,321.47843996306386,-443.8408454270102,-75.92516001026306,7.736379494655749,0.17072368689838782,0.8788896008094805,49.197072,-122.469771,50650
10600.424124411356,4742.75924357429,164.4332934945291,71.4292493391436,22.481505942472104,-3.9929909269097497,-4.040016743960238,56.818909,-121.268367,55191
-30059.09985878172,-2556.7843180871428,87.8562342717236,1.244585317344802,-10.379476505133148,-5.696012687257736,0.9903838998826868,49.376535,-115.29294,14591
3081.6654720990387,-1351.174829558067,136.64185503949832,-55.534449702765215,-3.4529106883999163,2.1131748311007423,0.4024918776341833,48.397237,-123.57015,47721
-10205.82712947784,-542.2740132520462,-239.523367713054,-3.5949689179633717,2.0591100795642583,2.256049131479147,-0.05209267948736646,49.246313,-124.124271,34428
-25249.107873977133,-396.74967413151694,-217.61496905573551,-62.12469694092577,2.045798567254794,1.8915386779298928,-0.0009982522862193738,49.254674,-124.085226,19384
834.5968890324373,-851.2690655608832,154.4008264959026,-58.17874418648388,-16.55085157503371,1.6559689123837222,0.6833758622107271,48.832233,-123.25293,45470
-11313.033478630625,-774.7959800527817,271.65767555206287,-75.72859709362946,-16.969578686004354,1.7175380762908317,0.5921548461350377,48.854732,-123.477214,33322
-35718.62532258463,247.13906183217972,-388.6416622116807,156.12490848577238,6.554437379485006,1.0812202898485521,0.8306323789827762,49.06046,-122.670832,8910
17384.450114419047,-3358.7850528632757,438.53254482747184,150.20756226489522,2.6866500530975883,-0.9657173957617278,-1.4516264438252784,49.988499,-119.491969,62039
-40580.20104363228,-717.3014819553483,-231.10022909054712,-1.965904194591858,13.15023216918584,1.78179609516705,0.11768021349782858,48.761581,-123.685419,4056
9205.352080011877,-2901.3318993724147,34.34232996252498,42.18159599282273,-10.219876812266305,-5.285007833725193,1.0650983436446306,49.226727,-115.223059,53857
-35138.97613425689,685.1051736562313,459.0948642866555,3.5663227674228346,4.878204620891367,0.005920464336488954,0.8701143564245724,49.160687,-122.339279,9485
51106.69891287501,4931.132105974813,-313.84543622195736,-96.06089082160679,10.365607400802435,0.041024771267606897,3.993176433304928,48.528067,-123.583888,95695
-18328.36970662504,86.67798704276626,-411.16617105889145,168.20994482096756,6.611717469619043,1.2664239021703074,0.8340591569962654,49.049695,-122.6687,26301
-3353.4379611134923,339.77939116581433,678.5974463995481,76.84492021949683,4.029990442190047,0.7136255584995629,0.6695369890014417,49.10782800000001,-122.538984,41272
60500.29001644393,2334.984492971077,-297.9308227561044,62.312477268562155,-10.906415854128053,0.6868930752928758,-2.4429078240816886,53.951304,-124.026835,105109
-39192.239766534534,966.7444130423436,149.9027407958857,-49.83157966095804,6.360376866536886,1.0506108745345868,0.4164264452117314,49.478585,-123.819809,5430
-35166.20332597716,645.4374459279736,546.3519780433357,59.80348016299901,4.490827167330043,0.33554381304526065,0.7260770749499899,49.176428,-122.479815,9458
-15608.86195485589,465.96508763792656,688.6405791348612,184.979580842583,3.9741499198179295,1.0491978502785275,0.6599838604473683,49.15114000000001,-122.593614,29016
13250.298199122512,2242.6898413032964,-99.32185884240154,-13.711422447876856,-20.476871009044892,-1.7532328949457745,-0.21563350707343,52.327278,-121.425557,57861
-30532.399385216435,-3217.3246593675044,51.294988993628046,-57.40077738414846,16.44454715542189,-2.342785024418047,-1.0152230714284105,49.434639,-119.089363,14123
50631.98268253926,-3116.826564725427,3.081081916721073,-50.419905960085494,-9.775900955679708,-4.866115529044429,0.5907179373820258,49.503797,-115.803389,95284
-12985.57082369669,-2028.9011138272388,696.2560211259952,22.98317632799167,4.0598602559848285,-2.3471769515590943,-1.1596384108645963,50.398495,-119.281655,31659
5810.223623192533,-1229.3261081279304,-268.005522986561,-96.36958116012131,-2.881917098623377,1.9525351905254145,0.3669342438208616,48.637156,-123.618429,50449
30298.55938745167,2901.1243299469347,-424.5203097294895,300.0843112710064,-18.044046728423407,0.28434629731138783,-1.5626402226195562,53.825986,-122.920681,74904
-20963.724299607915,-855.0382534329431,-250.0691668124569,104.81888666881297,21.223056698283973,2.1302487430061725,-0.02125466435470997,48.714795,-123.58016,23673
11763.239528115164,2108.3880686840453,-53.47063550499099,-15.822441691212044,1.0926571539368657,-1.7373736827110882,-0.3140391362254639,51.821057,-121.499929,56375
-22502.022831106166,-3416.9168765586046,-183.743297712997,-68.96655722541342,16.938930301426943,-1.6993442352767547,-0.9954873514309144,49.283628,-119.63261,22155
15481.465923037793,290.81192015172945,402.0220189532817,-8.305348317229733,5.167181901331143,0.2762880487574217,0.6957079358978308,49.178992,-122.317507,60107
-23024.168923470268,-813.2196890546303,711.4604422617865,-50.984718825983116,-18.637074066334037,1.6827190514290844,0.5305414913673343,48.758833,-123.412491,21611
43449.06421676243,-510.25921940657486,444.36757711950725,-37.84547098143644,-13.038914507227814,2.341371986177047,0.3171783202784965,49.081889,-123.982594,88080
-35175.54416339583,619.5669718917227,-387.33244620221666,-90.23328646090404,7.433767830568201,-0.1931925420349032,1.0351007913487902,49.131939,-122.416249,9450
-15720.793167205386,-3176.699881671037,733.5231954333361,127.07594559620716,1.5584444770314902,-1.312766506481687,-1.3596237724150195,49.862367,-119.437183,28933
-9070.702522934349,-3311.0707222838737,-158.31526275040008,-87.13526746471081,17.310796032115405,-1.8492909052833189,-1.2127470093029369,49.604547,-119.583942,35585
6668.815378310799,-112.38778193180893,-443.1068327573362,177.95423015083745,6.7468627938556125,1.4710214171680638,0.7389552489223052,49.038758,-122.672549,51299
-33019.98404456511,810.6882132240303,-396.3426211175759,-37.42470890594471,7.851729091459353,-0.0357914068876499,1.070145958014081,49.200708,-122.458613,11604
49587.671009633916,660.7381389874879,507.90760749500816,-39.212135822829936,-4.820669235772585,-1.856807408892157,1.2002241847785877,49.709055,-120.221157,94209
-8995.780210433322,370.0941783914783,-402.1142187459826,125.17894518546943,7.335026833394648,1.0057108956982108,0.8895190256282856,49.173595,-122.652302,35631
56098.347009479025,-119.89302655170357,-505.89542094919364,23.414035672697626,7.885131611264093,0.922165412731964,0.8192882385509692,49.109495,-122.476322,100727
-40852.63773341819,-215.6399354066428,242.99498336250218,71.14986149614262,2.614918545874952,2.624496597872992,-0.3920092347287122,49.37749,-124.57599,3779
26017.86378444728,755.2886224952974,680.1847347899434,-9.184047220561801,28.402293856104013,-1.004686167984727,0.3842845270962864,49.477325,-121.42045,70639
-4480.915073631379,-2512.703092988504,79.49245330990325,-26.0031332472744,-9.802410433388527,-5.3837021490206265,0.4779954670711856,49.903553,-115.755427,40168
10190.592048180826,-2877.3653615223216,36.922465972599824,7.047498966079326,-10.150195568093805,-5.408460053356053,0.8969408821599936,49.378734,-115.27808,54842
39521.158006398815,-480.4516348069083,-353.23560585546136,-47.09068739422351,-10.555306245853686,2.2730070932844755,0.5907740169939998,49.05892,-123.920776,84153
-7421.665049275031,-1664.4425288689206,-229.60054875158315,10.06996176746851,-8.2226533457403,-2.3822929981255223,-0.7047754212281536,50.777463,-119.283343,37221
58070.7986545276,4127.484095997574,-79.0761839633095,-25.435284289301,22.921545543254066,-4.0807492521976165,-3.632254787898978,56.29207099999999,-120.977645,102665
18590.21602591209,-430.04606690905746,-78.37503568300865,-15.668827921534849,-15.711772490648599,3.1264926031146008,-0.3690389036686105,49.77228,-124.973524,63222
14033.54188609415,-2076.006577312215,-392.9932551105913,26.33074690330393,-8.163170627758328,-1.9352525154487392,-0.7022489437901728,50.559831,-119.365068,58679
-7723.835726335523,-3332.775854202816,-160.2583275512752,-82.55920551136843,17.294267673151396,-1.7960487662750395,-1.2637348974704996,49.638726,-119.61786,36932
15624.094655023715,-1780.6647184827755,-260.8455214367493,77.1366209937462,-7.985787030207435,-1.983593268265396,-0.7765836213180389,50.82599,-119.316071,60267
-3786.2623357035523,-1192.6915406267567,154.97053410860016,-83.29020247018073,30.69089907444177,1.4365531664247135,-0.3404086314103937,48.559881,-123.43488700000002,40852
37440.41587659604,-3257.649951400967,-5.359079362388301,-38.73265879067728,-10.263444714785976,-3.286350555709635,0.0952333911900802,49.470695,-117.437801,82094
34173.499521906,4831.624569593798,608.049621875055,-11.897598335487446,31.908487178286308,-4.046707433502808,3.401183768654632,49.297222,-119.711552,78762
-19052.935909880183,8718.407626660966,61.977831081097754,-129.4571335294792,12.499176867677436,-7.578618565955107,6.996791934601872,49.0715,-117.69414,25507
-864.0100129079335,-1127.5913453613853,677.3549978569799,-9.162695340003674,18.198765874058033,1.8385473171849456,-0.4130501266578215,48.681193,-123.57678500000002,43773
-16768.516027410882,-2003.4133073119149,697.5902903047518,91.09499625952442,4.003437523450867,-2.1101734172266133,-1.128595345358378,50.371348,-119.29128,27876
20237.310344703998,-1107.0778004643385,245.21145085993183,-63.2096416716999,-17.002686050465396,1.5894462533291325,0.5965877058259245,48.78233,-123.05717,64874
-22872.645274990136,-1038.4580526370894,175.1002418602659,-45.69664987066456,30.577547737724675,1.4108308101127112,-0.30427450513032056,48.566042,-123.435387,21765
-5612.653582999627,5082.581381095733,731.4914053941707,19.390748479914826,23.237991867619897,6.643343817162055,-4.189783389517035,54.030826,-131.968865,38975
44801.14308806126,4996.147644401906,605.7155991428192,14.336153019862914,4.412410999388007,-5.790226039646693,4.559121977792746,49.40043,-117.54743,89388
-32998.71362279396,792.4994705126968,720.4115901689894,-5.7311931539324235,4.314873718154882,0.11431662025416865,0.7185765485199206,49.201373,-122.555356,11624
-29452.74841786436,-824.2778578150508,-240.22688603564788,117.95664239611759,-15.89586745290974,2.521515444536685,0.7254273590383518,48.73677,-123.62172,15184
7521.475309699494,-38.823371377850776,-445.668782891168,50.734415403947104,6.983979035080326,0.8500165935987883,0.7775021538433675,49.080101,-122.536022,52151
41899.181695103776,5853.931344371158,29.965503509230828,-83.38281063772006,7.911119797795037,-8.758538051267728,5.7422054463399235,49.484637,-115.118054,86480
30886.888667186737,3046.734933052608,-406.57179366212125,-27.344006472535742,-17.620157520436365,-1.0644918025698509,-1.527265246716655,53.944844,-122.814218,75491
-4380.021756140991,2905.6668581552535,-89.10759090388096,83.00794225931699,-19.556955476229287,-0.907373085726396,-0.7674761756057282,53.022473,-122.43636399999998,40226
-7741.4332214661745,-998.5677123461451,-264.2031526913237,51.32136410014079,-15.7457872839425,2.4457287036734296,0.7044840543144811,48.727384,-123.625885,36896
-30798.272968146837,-2452.0307825169198,93.23942572409977,-24.268853927606468,-10.182141128836689,-5.369085432576504,0.8419556295458355,49.500617,-115.793357,13851
15007.560394005832,3077.027702985496,-400.4464274206168,125.75762366415738,-17.946555159797175,-0.6964985706345783,-1.4638153722609335,53.852685,-122.690411,59612
33892.54744235427,53.442109995344346,686.1781424838423,-30.078166175798106,4.146368950241933,0.5300341676810691,0.4948598084166458,49.148539,-122.507848,78519
-32275.450495392128,-61.6399954114244,-19.641077079860455,28.15970094781747,-16.084276946330455,3.0250892324466228,-0.27158296675487514,49.754285,-125.05596,12355
19468.622966637657,-1228.8972640947682,-292.3015187355023,-49.69594018215042,13.405683850973752,2.090921699908553,-0.0862804628393502,48.739019,-123.744767,64107
-11884.377888421935,3431.5191904761377,-351.53939963444395,-10.184962373834765,-17.792373035174254,-1.4086734731755914,-1.4116239166176725,53.978347,-122.727157,32718
-22886.190541083346,125.89008582009669,-404.5247675608898,150.2386447294845,6.598119024722894,1.1492752934084682,0.8529686173778345,49.048266,-122.647935,21743
-42646.610248867546,274.15427844743647,-378.3463594582688,123.70565490926548,6.471905540349341,0.8943948277956125,0.8914579456172187,49.010132,-122.624697,1982
44193.93958825627,-1538.9855388340475,-317.159197637656,-79.3869577075807,-2.6745116894402043,2.2896327781774266,0.27806900665834205,48.619796,-123.647485,88834
10383.253522894045,231.0028078930556,754.1467334263499,42.61111261499602,3.833644896612495,0.6376099016945992,0.5709869786712829,49.110745,-122.506866,55009
15098.12360091667,-156.55711455982478,648.4744732659731,202.5766846371276,3.3887745500492086,1.5057075070242192,0.4198966989379947,49.050307,-122.630403,59727
41225.596871750764,-2748.720385244861,70.98571205420241,199.0590331369371,-9.576775328247184,-4.193556162133024,-0.29178766787498245,50.523133,-116.04631100000002,85875
30773.86145267291,-655.5218272576358,-63.61866242105543,-79.81295391428165,1.0415343375208983,2.6514087933821706,-0.5489636788213353,49.550265,-124.67199,75407
18829.636236732487,6265.896216621467,-24.25247770745252,-71.73845415871317,26.345076185869456,-4.790885962004535,-2.9407261344058417,56.624168,-121.431789,63408
-11245.12148303839,-69.23747536862236,-283.78611703891187,-78.2035193831052,-11.829982130223108,1.8265963138002408,0.756373297510775,49.093762,-123.904654,33385
-27321.473574673033,2420.58044881103,-2.951281031060939,-42.54884896399981,0.8797822568117951,-2.1308217895206734,-0.20941471118866575,51.815614,-121.473865,17289
-26206.56655273608,-3463.815125545301,-187.90431832455,44.38599349842145,16.72874680388016,-1.3461585081488898,-0.9316425197797636,49.159289,-119.552769,18451
-22691.549639052788,3035.373771185768,-70.50612994148482,51.18166323151755,-19.6629820212212,-1.0132631303328157,-0.7664205676202126,53.021514,-122.573236,21914
10002.057098876376,-3654.4415169776453,-230.30337023392948,4.718717249781214,17.14638736338251,-1.3126903167842112,-1.0205000531165227,49.272482,-119.525845,54660
-26523.566990835534,-657.6976899292907,291.38588444296846,-87.63018342035983,-17.066377446111634,1.6017306059947054,0.5385303807216121,48.883374,-123.530874,18111
22800.906970896816,-324.5188769371971,-328.5345764359742,-100.12309089586846,-22.58671667758686,1.9591463436427408,0.8999328352997243,49.091541,-123.808815,67432
-23664.032724260487,3521.4151752445823,-337.3473974174949,2.2216823847318725,-17.877920352470344,-1.465814518995088,-1.4222370362086383,53.97186800000001,-122.715918,20938
10290.804033061197,2484.70220134272,-358.7129705779855,-30.509564642137562,-19.23603101663424,-1.0681208355994796,-0.7714334469423944,52.84361,-122.42956,54900
51626.106091160684,-536.0111733261197,-365.8871731165978,-77.89238045349609,-22.389882834354182,2.2264436704097395,0.8817081231536777,49.077717,-123.790255,96258
60412.47066940461,7848.368156756352,661.6070466024573,-73.51918627459156,-6.69410652515387,1.108111930778355,4.849465497062488,48.972948,-125.609053,104976
